ProductId,WarehouseId,PhxWarehouseId,Inventory
10091066,69392,2000505,0
10091066,69394,2000507,0
10091067,69392,2000505,0
10091067,69394,2000507,0
10091952,69394,2000507,0
10091952,69400,2000511,0
10091952,69392,2000505,0
10091952,69422,2000514,0
10091953,128081,2000819,0
10091954,69422,2000514,0
10091954,69394,2000507,0
10091955,69394,2000507,0
10091955,69400,2000511,0
10091955,69392,2000505,0
10091955,69422,2000514,0
10091955,128081,2000819,0
10091956,69422,2000514,0
10091956,69394,2000507,0
10091956,69400,2000511,0
10091956,69392,2000505,0
10092498,69394,2000507,0
10092498,69422,2000514,0
10092505,69392,2000505,0
10092860,128081,2000819,0
10092860,69422,2000514,0
10092860,69392,2000505,0
10092860,69394,2000507,0
10092861,69394,2000507,0
10092861,69400,2000511,0
10092861,128081,2000819,0
10092862,128081,2000819,0
10092862,69394,2000507,0
10092862,69400,2000511,0
10092862,69392,2000505,0
10092862,69422,2000514,0
10093114,69400,2000511,0
10093114,128081,2000819,0
10093114,69392,2000505,0
10093114,69394,2000507,0
10093114,69422,2000514,0
10093115,69392,2000505,0
10093115,69394,2000507,0
10093115,69422,2000514,0
10093115,128081,2000819,0
10093115,69400,2000511,0
10093116,69400,2000511,0
10093116,69394,2000507,0
10093116,128081,2000819,0
10093116,69392,2000505,0
10093117,128081,2000819,0
10093117,69394,2000507,0
10093117,69392,2000505,0
10093117,69400,2000511,0
10093118,69392,2000505,0
10093118,69394,2000507,0
10093118,128081,2000819,0
10093346,128081,2000819,0
10093346,69400,2000511,0
10093346,69394,2000507,0
10093346,69422,2000514,0
10093349,69422,2000514,0
10093349,69400,2000511,0
10093349,69394,2000507,0
10093349,128081,2000819,0
10093357,128081,2000819,0
10093357,69392,2000505,529
10093357,69394,2000507,555
10093357,69400,2000511,555
10093357,69422,2000514,486
10093358,69394,2000507,0
10093358,69400,2000511,0
10093358,69422,2000514,0
10093360,69422,2000514,0
10093360,69394,2000507,0
10093360,69392,2000505,0
10093360,128081,2000819,0
10093361,69394,2000507,0
10093361,69422,2000514,0
10093363,69422,2000514,0
10093363,69394,2000507,0
10093363,128081,2000819,0
10093363,69400,2000511,0
10093364,128081,2000819,0
10093364,69392,2000505,0
10093364,69422,2000514,0
10093366,69392,2000505,0
10093369,69392,2000505,0
10093572,69400,2000511,0
10093572,69394,2000507,0
10093576,69394,2000507,0
10093576,69392,2000505,0
10093576,69400,2000511,0
10093576,69388,2000502,0
10093576,69422,2000514,0
10093576,128081,2000819,0
10093692,128081,2000819,0
10093692,69422,2000514,0
10093692,69392,2000505,0
10093692,69400,2000511,0
10093692,69394,2000507,0
10093710,69394,2000507,0
10093710,69392,2000505,0
10093710,69400,2000511,0
10093710,69422,2000514,0
10093710,128081,2000819,0
10093711,128081,2000819,0
10093711,69422,2000514,0
10093711,69400,2000511,0
10093711,69394,2000507,0
10093712,69394,2000507,0
10093712,69392,2000505,0
10093712,69400,2000511,0
10093712,69422,2000514,0
10093712,128081,2000819,0
10093713,128081,2000819,0
10093713,69422,2000514,0
10093713,69392,2000505,0
10093713,69400,2000511,0
10093713,69394,2000507,0
10093748,69388,2000502,0
10093749,69388,2000502,0
10093749,69400,2000511,0
10093749,69394,2000507,0
10093750,69394,2000507,0
10093750,69392,2000505,0
10093750,69400,2000511,0
10093750,69388,2000502,0
10094191,69392,2000505,0
10094191,69394,2000507,0
10094191,69400,2000511,0
10094192,69400,2000511,0
10094192,69422,2000514,0
10094192,128081,2000819,0
10094192,69392,2000505,0
10094193,128081,2000819,0
10094193,69400,2000511,0
10094196,128081,2000819,0
10094196,69392,2000505,0
10094197,69392,2000505,0
10094197,128081,2000819,0
10094198,69422,2000514,0
10094198,69400,2000511,0
10094198,69392,2000505,0
10094198,128081,2000819,0
10094199,128081,2000819,0
10094200,128081,2000819,0
10094200,69400,2000511,0
10094200,69422,2000514,0
10094200,69392,2000505,0
10094200,69394,2000507,0
10094203,69394,2000507,0
10094203,69400,2000511,0
10094203,69392,2000505,0
10094203,69422,2000514,0
10094204,69422,2000514,0
10094204,128081,2000819,0
10094204,69392,2000505,0
10094204,69394,2000507,0
10094204,69400,2000511,0
10094206,69394,2000507,0
10094206,69400,2000511,0
10094206,69392,2000505,0
10094210,69400,2000511,0
10094295,69394,2000507,0
10094295,69392,2000505,0
10094295,69400,2000511,0
10094295,69422,2000514,0
10094295,128081,2000819,0
10094296,128081,2000819,0
10094296,69422,2000514,0
10094296,69392,2000505,0
10094296,69400,2000511,0
10094296,69394,2000507,0
10094367,69392,2000505,0
10094367,69394,2000507,0
10094371,69400,2000511,0
10094371,69394,2000507,0
10094371,69392,2000505,0
10094371,69422,2000514,0
10094373,69394,2000507,0
10094375,69394,2000507,0
10094375,69392,2000505,0
10094375,69400,2000511,0
10094375,69422,2000514,0
10094375,128081,2000819,0
10094378,69392,2000505,0
10094385,69392,2000505,0
10094386,69422,2000514,0
10094388,69422,2000514,0
10094388,69392,2000505,0
10094389,69392,2000505,0
10094423,69392,2000505,0
10094423,69422,2000514,0
10094423,69394,2000507,0
10094424,69394,2000507,0
10094424,69422,2000514,0
10094424,69392,2000505,0
10094425,69392,2000505,0
10094425,69422,2000514,0
10094425,69394,2000507,0
10094426,69394,2000507,0
10094426,69392,2000505,0
10094427,69392,2000505,0
10094427,69422,2000514,0
10094427,69400,2000511,0
10094427,69394,2000507,0
10094428,69400,2000511,0
10094428,69394,2000507,0
10094428,69422,2000514,0
10094428,69392,2000505,0
10094429,69422,2000514,0
10094429,69394,2000507,0
10094429,69392,2000505,0
10094430,69392,2000505,0
10094430,69394,2000507,0
10094430,69422,2000514,0
10094431,69392,2000505,0
10094431,69394,2000507,0
10094436,69394,2000507,0
10094436,69400,2000511,0
10094511,69422,2000514,0
10094520,69392,2000505,0
10094520,69394,2000507,0
10094521,69394,2000507,0
10094521,69392,2000505,0
10094522,69392,2000505,0
10094522,69400,2000511,0
10094522,69394,2000507,0
10094548,69392,2000505,0
10094549,69394,2000507,0
10094551,69394,2000507,0
10094556,69392,2000505,0
10094556,69394,2000507,0
10094559,69392,2000505,0
10094559,69400,2000511,0
10094559,69394,2000507,0
10094566,69400,2000511,0
10094566,69392,2000505,0
10094566,69394,2000507,0
10094566,128081,2000819,0
10094577,69392,2000505,0
10094579,69392,2000505,0
10094579,69422,2000514,0
10094587,69392,2000505,0
10094587,69394,2000507,0
10094587,128081,2000819,0
10094587,69422,2000514,0
10094588,128081,2000819,0
10094588,69392,2000505,0
10094588,69394,2000507,0
10094593,69392,2000505,0
10094593,128081,2000819,0
10094593,69422,2000514,0
10094594,69400,2000511,0
10094594,128081,2000819,0
10094594,69392,2000505,0
10094595,69392,2000505,0
10094595,128081,2000819,0
10094595,69422,2000514,0
10094596,69422,2000514,0
10094596,69400,2000511,0
10094596,128081,2000819,0
10094596,69392,2000505,0
10094596,69394,2000507,0
10094597,69392,2000505,0
10094597,128081,2000819,0
10094597,69400,2000511,0
10094597,69422,2000514,0
10094598,69422,2000514,0
10094598,69400,2000511,0
10094598,128081,2000819,0
10094598,69392,2000505,0
10094598,69394,2000507,0
10094599,69392,2000505,0
10094599,69394,2000507,0
10094599,128081,2000819,0
10094599,69400,2000511,0
10094599,69422,2000514,0
10094600,69422,2000514,0
10094600,128081,2000819,0
10094600,69392,2000505,0
10094600,69394,2000507,0
10094601,69392,2000505,0
10094601,128081,2000819,0
10094601,69400,2000511,0
10094602,69400,2000511,0
10094602,69422,2000514,0
10094602,128081,2000819,0
10094602,69392,2000505,0
10094602,69394,2000507,0
10094603,69392,2000505,0
10094603,69394,2000507,0
10094603,128081,2000819,0
10094603,69422,2000514,0
10094603,69400,2000511,0
10094604,69400,2000511,0
10094604,69422,2000514,0
10094604,128081,2000819,0
10094604,69392,2000505,0
10094604,69394,2000507,0
10094605,69392,2000505,0
10094605,69394,2000507,0
10094605,128081,2000819,0
10094605,69422,2000514,0
10094605,69400,2000511,0
10094606,69400,2000511,0
10094606,69422,2000514,0
10094606,128081,2000819,0
10094606,69392,2000505,0
10094606,69394,2000507,0
10094607,69392,2000505,0
10094607,69394,2000507,0
10094607,128081,2000819,0
10094607,69422,2000514,0
10094607,69400,2000511,0
10094608,69422,2000514,0
10094608,69400,2000511,0
10094608,128081,2000819,0
10094608,69392,2000505,0
10094608,69394,2000507,0
10094610,69394,2000507,0
10094610,69422,2000514,0
10094612,69422,2000514,0
10094612,69394,2000507,0
10094614,69394,2000507,0
10094614,69422,2000514,0
10094724,69394,2000507,0
10094724,69392,2000505,0
10094729,69392,2000505,0
10094730,69392,2000505,0
10094736,128081,2000819,0
10094743,128081,2000819,0
10094743,69392,2000505,0
10094744,69394,2000507,0
10094745,69392,2000505,0
10094745,128081,2000819,0
10094747,69392,2000505,0
10094749,69394,2000507,0
10094749,128081,2000819,0
10094752,69392,2000505,0
10094752,128081,2000819,0
10094753,128081,2000819,0
10094753,69392,2000505,0
10094753,69394,2000507,0
10094754,69392,2000505,0
10094754,128081,2000819,0
10094758,128081,2000819,0
10094758,69400,2000511,0
10094758,69392,2000505,0
10094758,69394,2000507,0
10094758,69422,2000514,0
10094766,69392,2000505,0
10094766,128081,2000819,0
10094767,69392,2000505,0
10094796,69394,2000507,0
10094796,69392,2000505,0
10094798,69394,2000507,0
10094798,69392,2000505,0
10094800,69394,2000507,0
10094800,69392,2000505,0
10094802,69394,2000507,0
10094802,69392,2000505,0
10094803,69394,2000507,0
10094803,69392,2000505,0
10094804,69394,2000507,0
10094805,69394,2000507,0
10094809,69394,2000507,0
10094809,69400,2000511,0
10094889,128081,2000819,0
10094889,69400,2000511,0
10094889,69394,2000507,0
10094889,69422,2000514,0
10094897,69400,2000511,0
10094899,69392,2000505,0
10094901,69392,2000505,0
10094901,69400,2000511,0
10094903,69400,2000511,0
10094903,69394,2000507,0
10094903,69392,2000505,0
10094905,69392,2000505,0
10094905,69400,2000511,0
10094905,128081,2000819,0
10094907,69394,2000507,0
10094909,69392,2000505,0
10094909,69400,2000511,0
10094956,69400,2000511,0
10094959,69400,2000511,0
10094959,69392,2000505,0
10094962,69392,2000505,0
10094962,69400,2000511,0
10094965,69400,2000511,0
10094965,69392,2000505,0
10094977,69392,2000505,0
10094977,69400,2000511,0
10094980,69392,2000505,0
10094989,69392,2000505,0
10094989,69400,2000511,0
10094995,69392,2000505,0
10095173,69392,2000505,0
10095176,69392,2000505,0
10095179,69392,2000505,0
10095182,69392,2000505,0
10095182,69400,2000511,0
10095188,69392,2000505,0
10095188,69400,2000511,0
10095191,69392,2000505,0
10095197,69392,2000505,0
10095296,69394,2000507,0
10095296,69392,2000505,0
10095300,69392,2000505,0
10095300,69394,2000507,0
10095310,69392,2000505,0
10095310,69394,2000507,0
10095310,69400,2000511,0
10095310,69422,2000514,0
10095311,69422,2000514,0
10095311,69392,2000505,0
10095311,69394,2000507,0
10095311,69400,2000511,0
10095312,69392,2000505,0
10095312,69394,2000507,0
10095312,69400,2000511,0
10095312,69422,2000514,0
10095313,69422,2000514,0
10095313,69392,2000505,0
10095313,69394,2000507,0
10095313,69400,2000511,0
10095402,69400,2000511,0
10095402,128081,2000819,0
10095407,69392,2000505,0
10095413,128081,2000819,0
10095417,128081,2000819,0
10095422,128081,2000819,0
10095422,69392,2000505,0
10095423,69394,2000507,0
10095424,69394,2000507,0
10095424,128081,2000819,0
10095425,69392,2000505,0
10095431,69392,2000505,0
10095436,128081,2000819,0
10095446,69394,2000507,0
10095454,69392,2000505,0
10095454,128081,2000819,0
10095459,69392,2000505,0
10095461,128081,2000819,0
10095469,69400,2000511,0
10095523,69394,2000507,0
10095523,69422,2000514,0
10095523,69392,2000505,0
10095636,69392,2000505,0
10095640,69394,2000507,0
10095641,69394,2000507,0
10095683,69392,2000505,0
10095683,69394,2000507,0
10095992,69394,2000507,0
10095992,69392,2000505,0
10095992,69400,2000511,0
10095993,69394,2000507,0
10095993,69392,2000505,0
10095993,69400,2000511,0
10095994,69394,2000507,0
10095994,69392,2000505,0
10095994,69400,2000511,0
10095995,69394,2000507,0
10095996,69394,2000507,0
10095999,69394,2000507,0
10096001,69394,2000507,0
10096002,69394,2000507,0
10096004,69394,2000507,0
10096005,69394,2000507,0
10096007,69394,2000507,0
10096007,69392,2000505,0
10096009,69392,2000505,0
10096009,128081,2000819,0
10096012,128081,2000819,0
10096012,69394,2000507,0
10096012,69392,2000505,0
10096012,69400,2000511,0
10096015,69394,2000507,0
10096015,69392,2000505,0
10096015,128081,2000819,0
10096021,69394,2000507,0
10096021,69392,2000505,0
10096025,69394,2000507,0
10096025,69392,2000505,0
10096026,69400,2000511,0
10096026,69394,2000507,0
10096029,69394,2000507,0
10096029,69392,2000505,0
10096029,69400,2000511,0
10096032,69394,2000507,0
10096032,69392,2000505,0
10096033,69394,2000507,0
10096033,69400,2000511,0
10096033,69392,2000505,0
10096034,69400,2000511,0
10096034,69392,2000505,0
10096035,69400,2000511,0
10096035,69392,2000505,0
10096035,69394,2000507,0
10096036,69392,2000505,0
10096036,69400,2000511,0
10096036,69394,2000507,0
10096036,128081,2000819,0
10096037,128081,2000819,0
10096037,69392,2000505,0
10096037,69400,2000511,0
10096037,69394,2000507,0
10096038,69392,2000505,0
10096038,69394,2000507,0
10096038,128081,2000819,0
10096039,128081,2000819,0
10096039,69392,2000505,0
10096039,69394,2000507,0
10096436,69394,2000507,0
10096436,69400,2000511,0
10096436,128081,2000819,0
10096437,128081,2000819,0
10096437,69392,2000505,0
10096437,69394,2000507,0
10096437,69400,2000511,0
10096438,69392,2000505,0
10096438,69394,2000507,0
10096438,69400,2000511,0
10096438,128081,2000819,0
10096440,69400,2000511,0
10096441,69394,2000507,0
10096441,69400,2000511,0
10096443,69392,2000505,0
10096443,69400,2000511,0
10096444,69392,2000505,0
10096444,69400,2000511,0
10096444,128081,2000819,0
10096446,69392,2000505,0
10096446,69400,2000511,0
10096447,69392,2000505,0
10096447,69394,2000507,0
10096447,69400,2000511,0
10096447,128081,2000819,0
10096448,128081,2000819,0
10096448,69392,2000505,0
10096448,69394,2000507,0
10096448,69400,2000511,0
10096450,69392,2000505,0
10096450,69400,2000511,0
10096450,128081,2000819,0
10096488,128081,2000819,0
10096488,69392,2000505,0
10096488,69394,2000507,0
10096488,69400,2000511,0
10096514,69392,2000505,0
10096514,69394,2000507,0
10096514,69400,2000511,0
10096514,128081,2000819,0
10096546,128081,2000819,0
10096546,69392,2000505,0
10096546,69394,2000507,0
10096546,69422,2000514,0
10096546,69400,2000511,0
10096572,69400,2000511,0
10096572,69392,2000505,0
10096572,128081,2000819,0
10096574,128081,2000819,0
10096574,69394,2000507,0
10096574,69392,2000505,0
10096574,69400,2000511,0
10096578,69392,2000505,0
10096580,69394,2000507,0
10096580,69392,2000505,0
10096580,69400,2000511,0
10096588,69394,2000507,0
10096588,69392,2000505,0
10096590,69394,2000507,0
10096590,69392,2000505,0
10096592,69394,2000507,0
10096592,69392,2000505,0
10096593,69394,2000507,0
10096593,69392,2000505,0
10096606,69392,2000505,0
10096606,69400,2000511,0
10096606,128081,2000819,0
10096612,69400,2000511,0
10096612,69394,2000507,0
10096612,69392,2000505,0
10096615,69394,2000507,0
10096615,69392,2000505,0
10096615,69400,2000511,0
10096618,69394,2000507,0
10096618,69392,2000505,0
10096625,69394,2000507,0
10096625,69392,2000505,0
10096625,69400,2000511,0
10096625,128081,2000819,0
10096631,69392,2000505,0
10096631,69394,2000507,0
10096632,69392,2000505,0
10096632,69394,2000507,0
10096634,69392,2000505,0
10096634,69394,2000507,0
10096635,69392,2000505,0
10096635,69394,2000507,0
10096635,69400,2000511,0
10096635,128081,2000819,0
10096635,69422,2000514,0
10096636,128081,2000819,0
10096636,69422,2000514,0
10096636,69400,2000511,0
10096636,69394,2000507,0
10096636,69392,2000505,0
10096637,69394,2000507,0
10096637,69392,2000505,0
10096637,69400,2000511,0
10096637,128081,2000819,0
10096638,128081,2000819,0
10096638,69394,2000507,0
10096638,69392,2000505,0
10096639,69394,2000507,0
10096639,128081,2000819,0
10096640,128081,2000819,0
10096640,69394,2000507,0
10096640,69392,2000505,0
10096640,69400,2000511,0
10096641,69394,2000507,0
10096650,69392,2000505,0
10096650,69394,2000507,0
10096650,69400,2000511,0
10096650,69422,2000514,0
10096650,128081,2000819,0
10096651,69392,2000505,0
10096651,69394,2000507,0
10096651,69400,2000511,0
10096651,128081,2000819,0
10096652,128081,2000819,0
10096652,69400,2000511,0
10096652,69392,2000505,0
10096652,69394,2000507,0
10096653,69392,2000505,0
10096653,69394,2000507,0
10096653,69400,2000511,0
10096653,128081,2000819,0
10096654,69394,2000507,0
10096658,69392,2000505,0
10096658,69394,2000507,0
10096658,69400,2000511,0
10096658,69422,2000514,0
10096658,128081,2000819,0
10096666,69392,2000505,0
10096666,69394,2000507,0
10096699,69400,2000511,0
10096699,69392,2000505,0
10096699,69394,2000507,0
10096699,128081,2000819,0
10096699,69422,2000514,0
10096700,128081,2000819,0
10096700,69392,2000505,0
10096701,69400,2000511,0
10096701,69392,2000505,0
10096703,69392,2000505,0
10096703,69400,2000511,0
10096704,69392,2000505,0
10096704,69400,2000511,0
10096704,69422,2000514,0
10096762,69392,2000505,0
10096762,69394,2000507,0
10096763,69394,2000507,0
10096766,69394,2000507,0
10096766,69392,2000505,0
10096766,69400,2000511,0
10096766,69422,2000514,0
10096766,128081,2000819,0
10096767,69394,2000507,0
10096768,69394,2000507,0
10096769,69394,2000507,0
10096771,69394,2000507,0
10096772,69394,2000507,0
10096774,69394,2000507,0
10096810,69400,2000511,0
10096810,69392,2000505,0
10096810,69394,2000507,0
10096810,128081,2000819,0
10096811,128081,2000819,0
10096811,69394,2000507,0
10096811,69400,2000511,0
10096817,69400,2000511,0
10096817,69394,2000507,0
10096819,69394,2000507,0
10096819,69400,2000511,0
10096821,69394,2000507,0
10096823,69394,2000507,0
10096825,69394,2000507,0
10096978,69394,2000507,0
10096978,69392,2000505,0
10096978,69400,2000511,0
10097588,69392,2000505,0
10097631,69392,2000505,0
10097631,69394,2000507,0
10097631,69400,2000511,0
10097631,128081,2000819,0
10097631,69422,2000514,0
10097641,69400,2000511,0
10097641,69394,2000507,0
10097641,69392,2000505,0
10097647,69394,2000507,0
10097649,69394,2000507,0
10097649,69392,2000505,0
10097649,69400,2000511,0
10097649,69422,2000514,0
10097649,128081,2000819,0
10098490,69394,2000507,0
10098491,69394,2000507,0
10098557,69422,2000514,0
10098557,69400,2000511,0
10098557,69392,2000505,0
10098559,69400,2000511,0
10098559,69394,2000507,0
10098627,69392,2000505,0
10098627,69422,2000514,0
10098627,128081,2000819,0
10098630,69392,2000505,0
10098630,69422,2000514,0
10098630,128081,2000819,0
10098633,69392,2000505,0
10098633,69422,2000514,0
10098633,128081,2000819,0
10098636,69392,2000505,0
10098636,69422,2000514,0
10098636,128081,2000819,0
10098639,69392,2000505,0
10098639,69422,2000514,0
10098639,128081,2000819,0
10098642,69392,2000505,0
10098642,69422,2000514,0
10098642,128081,2000819,0
10098645,69392,2000505,0
10098645,69422,2000514,0
10098645,128081,2000819,0
10098648,69392,2000505,0
10098648,69422,2000514,0
10098648,128081,2000819,0
10098652,69392,2000505,0
10098652,69422,2000514,0
10098652,128081,2000819,0
10098655,69392,2000505,0
10098655,69422,2000514,0
10098655,128081,2000819,0
10098874,69394,2000507,0
10098943,69400,2000511,0
10098943,69422,2000514,0
10098943,69394,2000507,0
10098943,69392,2000505,0
10098943,128081,2000819,0
10098944,128081,2000819,0
10098944,69394,2000507,0
10098944,69422,2000514,0
10098948,69422,2000514,0
10098948,69400,2000511,0
10098948,69394,2000507,0
10098954,69422,2000514,0
10098954,69394,2000507,0
10098954,69400,2000511,0
10098954,128081,2000819,0
10098954,69392,2000505,0
10098987,69394,2000507,0
10098989,69392,2000505,0
10098990,69392,2000505,0
10098991,69392,2000505,0
10098991,69394,2000507,0
10098991,69400,2000511,0
10098991,69422,2000514,0
10098991,128081,2000819,0
10098992,69392,2000505,0
10099017,69394,2000507,0
10099050,69392,2000505,0
10099050,69400,2000511,0
10099050,69394,2000507,0
10099085,69394,2000507,0
10099162,69392,2000505,0
10099162,69400,2000511,0
10099162,69394,2000507,0
10099238,69392,2000505,0
10099238,69400,2000511,0
10099238,69394,2000507,0
10099296,69392,2000505,0
10099298,69392,2000505,0
10099298,69400,2000511,0
10099298,69422,2000514,0
10099301,69392,2000505,0
10099301,69400,2000511,0
10099301,69394,2000507,0
10099316,69422,2000514,0
10099316,69394,2000507,0
10099340,69392,2000505,0
10099340,69394,2000507,0
10099353,69394,2000507,0
10099353,69392,2000505,0
10099353,69400,2000511,0
10099397,69394,2000507,0
10099401,69394,2000507,0
10099415,69394,2000507,0
10099434,69394,2000507,0
10099439,69392,2000505,0
10099507,69422,2000514,0
10099507,128081,2000819,0
10099508,69394,2000507,0
10099509,69394,2000507,0
10099606,69422,2000514,0
10099606,69400,2000511,0
10099606,69394,2000507,0
10099608,69422,2000514,0
10099608,69394,2000507,0
10099608,69400,2000511,0
10099608,69392,2000505,0
10099608,128081,2000819,0
10099668,69422,2000514,0
10099668,69394,2000507,0
10099669,69400,2000511,0
10099669,69394,2000507,0
10099669,69392,2000505,0
10099669,69422,2000514,0
10099669,128081,2000819,0
10099670,128081,2000819,0
10099670,69392,2000505,0
10099670,69394,2000507,0
10099671,69400,2000511,0
10099671,69394,2000507,0
10099671,69392,2000505,0
10099671,128081,2000819,0
10099671,69422,2000514,0
10099672,128081,2000819,0
10099672,69392,2000505,0
10099672,69400,2000511,0
10099672,69394,2000507,0
10099673,69400,2000511,0
10099673,69394,2000507,0
10099673,69392,2000505,0
10099673,128081,2000819,0
10099674,128081,2000819,0
10099674,69394,2000507,0
10099674,69392,2000505,0
10099674,69400,2000511,0
10099674,69422,2000514,0
10099677,69422,2000514,0
10099677,69394,2000507,0
10099677,69392,2000505,0
10099677,69400,2000511,0
10099677,128081,2000819,0
10099680,69392,2000505,0
10099680,69394,2000507,0
10099681,69394,2000507,0
10099681,69392,2000505,0
10099681,128081,2000819,0
10099681,69400,2000511,0
10099681,69422,2000514,0
10099682,69422,2000514,0
10099682,69400,2000511,0
10099682,128081,2000819,0
10099682,69394,2000507,0
10099682,69392,2000505,0
10099689,69422,2000514,0
10099689,69394,2000507,0
10099689,69392,2000505,0
10099696,69394,2000507,0
10099696,69392,2000505,0
10099706,128081,2000819,0
10099707,69394,2000507,0
10099709,69392,2000505,0
10099709,69400,2000511,0
10099709,69394,2000507,0
10099748,69392,2000505,0
10099748,69394,2000507,0
10099750,69392,2000505,0
10099750,69394,2000507,0
10099751,69392,2000505,0
10099751,69394,2000507,0
10099752,69394,2000507,0
10099752,69400,2000511,0
10099753,128081,2000819,0
10099753,69394,2000507,0
10099753,69400,2000511,0
10099765,69392,2000505,0
10099765,69400,2000511,0
10099766,69392,2000505,0
10099766,69400,2000511,0
10099766,69394,2000507,0
10099766,69422,2000514,0
10099766,128081,2000819,0
10099767,69392,2000505,0
10099767,69400,2000511,0
10099769,69394,2000507,0
10099769,69392,2000505,0
10099769,69400,2000511,0
10099769,128081,2000819,0
10099878,69392,2000505,0
10099878,69400,2000511,0
10099879,69392,2000505,0
10099879,69400,2000511,0
10099880,69392,2000505,0
10099880,69400,2000511,0
10099888,69392,2000505,0
10099888,69400,2000511,0
10099898,69392,2000505,0
10099898,69400,2000511,0
10099918,69392,2000505,0
10099918,69400,2000511,0
10099919,69392,2000505,0
10099919,69400,2000511,0
10099925,128081,2000819,0
10099929,69392,2000505,0
10099929,69400,2000511,0
10099945,69392,2000505,0
10099945,69400,2000511,0
10099952,128081,2000819,0
10099962,69394,2000507,0
10099962,69422,2000514,0
10099962,69400,2000511,0
10099962,128081,2000819,0
10099980,69400,2000511,0
10099982,69400,2000511,0
10099982,69394,2000507,0
10099982,128081,2000819,0
10099982,69422,2000514,0
10099989,69392,2000505,0
10099989,69400,2000511,0
10099990,69392,2000505,0
10099990,69400,2000511,0
10099991,69392,2000505,0
10099991,69400,2000511,0
10099992,69392,2000505,0
10099992,69400,2000511,0
10099993,69392,2000505,0
10099993,69400,2000511,0
10099995,69392,2000505,0
10099996,69392,2000505,0
10099997,69392,2000505,0
10099997,69400,2000511,0
10099998,69392,2000505,0
10099998,69400,2000511,0
10099999,69392,2000505,0
10099999,69400,2000511,0
10100000,69392,2000505,0
10100000,69400,2000511,0
10100000,69394,2000507,0
10100000,69422,2000514,0
10100000,128081,2000819,0
10100002,69392,2000505,0
10100002,69400,2000511,0
10100003,69392,2000505,0
10100003,69400,2000511,0
10100062,69394,2000507,0
10100064,69392,2000505,0
10100064,69400,2000511,0
10100065,69392,2000505,0
10100065,69400,2000511,0
10100067,69392,2000505,0
10100068,69392,2000505,0
10100068,69400,2000511,0
10100070,69392,2000505,0
10100074,69392,2000505,0
10100074,69400,2000511,0
10100075,69394,2000507,0
10100075,69392,2000505,0
10100075,69400,2000511,0
10100076,69400,2000511,0
10100076,69394,2000507,0
10100076,69392,2000505,0
10100077,69394,2000507,0
10100077,69392,2000505,0
10100077,69400,2000511,0
10100078,69400,2000511,0
10100078,69394,2000507,0
10100078,69392,2000505,0
10100081,69394,2000507,0
10100081,69392,2000505,0
10100081,69400,2000511,0
10100082,69400,2000511,0
10100082,69394,2000507,0
10100082,69392,2000505,0
10100083,69394,2000507,0
10100083,69392,2000505,0
10100083,69400,2000511,0
10100083,128081,2000819,0
10100084,69400,2000511,0
10100084,69394,2000507,0
10100084,69392,2000505,0
10100086,69394,2000507,0
10100086,69392,2000505,0
10100087,69394,2000507,0
10100088,69392,2000505,0
10100088,69394,2000507,0
10100088,69422,2000514,0
10100094,69392,2000505,0
10100094,69422,2000514,0
10100094,128081,2000819,0
10100096,128081,2000819,0
10100096,69400,2000511,0
10100096,69394,2000507,0
10100096,69392,2000505,0
10100097,69394,2000507,0
10100097,69392,2000505,0
10100097,69400,2000511,0
10100097,128081,2000819,0
10100110,69422,2000514,0
10100110,69394,2000507,0
10100111,69394,2000507,0
10100111,69392,2000505,0
10100111,69422,2000514,0
10100111,128081,2000819,0
10100114,69394,2000507,0
10100114,69400,2000511,0
10100115,69392,2000505,0
10100115,69400,2000511,0
10100115,69394,2000507,0
10100116,69392,2000505,0
10100117,128081,2000819,0
10100120,69422,2000514,0
10100122,69422,2000514,0
10100142,69392,2000505,0
10100152,69392,2000505,0
10100152,69400,2000511,0
10100156,69392,2000505,0
10100156,69400,2000511,0
10100156,69394,2000507,0
10100156,69422,2000514,0
10100156,128081,2000819,0
10100162,69392,2000505,0
10100162,69400,2000511,0
10100167,69392,2000505,0
10100167,69400,2000511,0
10100169,69400,2000511,0
10100169,69392,2000505,0
10100212,69392,2000505,0
10100213,69392,2000505,0
10100213,69394,2000507,0
10100380,69394,2000507,0
10100534,69422,2000514,0
10100534,69392,2000505,0
10100534,69400,2000511,0
10100534,69394,2000507,0
10100535,69392,2000505,0
10100535,69400,2000511,0
10100535,69394,2000507,0
10100535,69422,2000514,0
10100536,69392,2000505,0
10100536,69400,2000511,0
10100536,69394,2000507,0
10100536,69422,2000514,0
10100537,69422,2000514,0
10100537,69392,2000505,0
10100537,69400,2000511,0
10100537,69394,2000507,0
10100538,69392,2000505,0
10100538,69400,2000511,0
10100538,69422,2000514,0
10100539,69392,2000505,0
10100539,69400,2000511,0
10100539,69394,2000507,0
10100539,69422,2000514,0
10100540,69422,2000514,0
10100540,69392,2000505,0
10100540,69400,2000511,0
10100540,69394,2000507,0
10100541,69392,2000505,0
10100541,69400,2000511,0
10100541,69394,2000507,0
10100541,69422,2000514,0
10100542,69392,2000505,0
10100542,69400,2000511,0
10100542,69394,2000507,0
10100542,69422,2000514,0
10100543,69422,2000514,0
10100543,69400,2000511,0
10100543,69394,2000507,0
10100544,69392,2000505,0
10100544,69400,2000511,0
