ProductId,FreightClass,NMFCCode,ExcludeCourier,isAccessory,isSweepsEligible,isSuperdcEligible,SipsEligible
15062525,400,'033945-01',0,'0','0','0','0'
15062526,400,'033945-01',0,'0','0','0','0'
15062527,400,'033945-01',0,'0','0','0','0'
15062528,400,'033945-01',0,'0','0','0','0'
15062529,400,'033945-01',0,'0','0','0','0'
15062530,400,'033945-01',0,'0','0','0','0'
15062531,400,'033945-01',0,'0','0','0','0'
15062532,400,'033945-01',0,'0','0','0','0'
15062533,400,'033945-01',0,'0','0','0','0'
15062534,400,'033945-01',0,'0','0','0','0'
15062535,400,'033945-01',0,'0','0','0','0'
15062536,400,'033945-01',0,'0','0','0','0'
15062537,400,'033945-01',0,'0','0','0','0'
15062538,400,'033945-01',0,'0','0','0','0'
15062539,400,'033945-01',0,'0','0','0','0'
15062540,400,'033945-01',0,'0','0','0','0'
15062541,400,'033945-01',0,'0','0','0','0'
15062542,400,'033945-01',0,'0','0','0','0'
15062543,400,'033945-01',0,'0','0','0','0'
15062544,400,'033945-01',0,'0','0','0','0'
15062545,400,'033945-01',0,'0','0','0','0'
15062546,400,'033945-01',0,'0','0','0','0'
15062547,400,'033945-01',0,'0','0','0','0'
15062548,400,'033945-01',0,'0','0','0','0'
15062549,400,'033945-01',0,'0','0','0','0'
15062550,400,'033945-01',0,'0','0','0','0'
15062551,400,'033945-01',0,'0','0','0','0'
15062552,400,'033945-01',0,'0','0','0','0'
15062553,400,'033945-01',0,'0','0','0','0'
15062554,400,'033945-01',0,'0','0','0','0'
15062555,400,'033945-01',0,'0','0','0','0'
15062556,400,'033945-01',0,'0','0','0','0'
15062557,400,'033945-01',0,'0','0','0','0'
15062558,400,'033945-01',0,'0','0','0','0'
15062559,400,'033945-01',0,'0','0','0','0'
15062560,400,'033945-01',0,'0','0','0','0'
15062561,400,'033945-01',0,'0','0','0','0'
15062562,400,'033945-01',0,'0','0','0','0'
15062563,400,'033945-01',0,'0','0','0','0'
15062564,400,'033945-01',0,'0','0','0','0'
15062565,400,'033945-01',0,'0','0','0','0'
15062566,400,'033945-01',0,'0','0','0','0'
15062567,400,'033945-01',0,'0','0','0','0'
15062568,400,'033945-01',0,'0','0','0','0'
15062569,400,'033945-01',0,'0','0','0','0'
15062570,400,'033945-01',0,'0','0','0','0'
15062571,400,'033945-01',0,'0','0','0','0'
15062572,400,'033945-01',0,'0','0','0','0'
15062573,400,'033945-01',0,'0','0','0','0'
15062574,400,'033945-01',0,'0','0','0','0'
15062575,400,'033945-01',0,'0','0','0','0'
15062576,400,'033945-01',0,'0','0','0','0'
15062577,400,'033945-01',0,'0','0','0','0'
15062578,400,'033945-01',0,'0','0','0','0'
15062579,400,'033945-01',0,'0','0','0','0'
15062580,400,'033945-01',0,'0','0','0','0'
15062581,400,'033945-01',0,'0','0','0','0'
15062582,400,'033945-01',0,'0','0','0','0'
15062583,400,'033945-01',0,'0','0','0','0'
15062584,400,'033945-01',0,'0','0','0','0'
15062585,400,'033945-01',0,'0','0','0','0'
15062586,400,'033945-01',0,'0','0','0','0'
15062587,400,'033945-01',0,'0','0','0','0'
15062588,400,'033945-01',0,'0','0','0','0'
15062589,400,'033945-01',0,'0','0','0','0'
15062590,400,'033945-01',0,'0','0','0','0'
15062591,400,'033945-01',0,'0','0','0','0'
15062592,400,'033945-01',0,'0','0','0','0'
15062593,400,'033945-01',0,'0','0','0','0'
15062594,400,'033945-01',0,'0','0','0','0'
15062595,400,'033945-01',0,'0','0','0','0'
15062596,400,'033945-01',0,'0','0','0','0'
15062597,400,'033945-01',1,'0','0','0','0'
15062598,400,'033945-01',0,'0','0','0','0'
15062599,400,'033945-01',1,'0','0','0','0'
15062600,400,'033945-01',0,'0','0','0','0'
15062601,400,'033945-01',0,'0','0','0','0'
15062602,400,'033945-01',1,'0','0','0','0'
15062603,400,'033945-01',0,'0','0','0','0'
15062604,400,'033945-01',1,'0','0','0','0'
15062605,400,'033945-01',0,'0','0','0','0'
15062606,400,'033945-01',0,'0','0','0','0'
15062607,400,'033945-01',1,'0','0','0','0'
15062608,400,'033945-01',0,'0','0','0','0'
15062609,400,'033945-01',0,'0','0','0','0'
15062610,400,'033945-01',1,'0','0','0','0'
15062611,400,'033945-01',0,'0','0','0','0'
15062612,400,'033945-01',1,'0','0','0','0'
15062613,400,'033945-01',0,'0','0','0','0'
15062614,400,'033945-01',0,'0','0','0','0'
15062615,400,'033945-01',1,'0','0','0','0'
15062616,400,'033945-01',0,'0','0','0','0'
15062617,400,'033945-01',1,'0','0','0','0'
15062618,400,'033945-01',0,'0','0','0','0'
15062619,400,'033945-01',0,'0','0','0','0'
15062620,400,'033945-01',1,'0','0','0','0'
15062621,400,'033945-01',0,'0','0','0','0'
15062622,400,'033945-01',1,'0','0','0','0'
15062623,400,'033945-01',0,'0','0','0','0'
15062624,400,'033945-01',0,'0','0','0','0'
15062625,400,'033945-01',1,'0','0','0','0'
15062626,400,'033945-01',0,'0','0','0','0'
15062627,400,'033945-01',0,'0','0','0','0'
15062628,400,'033945-01',1,'0','0','0','0'
15062629,400,'033945-01',0,'0','0','0','0'
15062630,400,'033945-01',1,'0','0','0','0'
15062631,400,'033945-01',0,'0','0','0','0'
15062632,400,'033945-01',0,'0','0','0','0'
15062633,400,'033945-01',1,'0','0','0','0'
15062634,400,'033945-01',0,'0','0','0','0'
15062635,400,'033945-01',1,'0','0','0','0'
15062636,400,'033945-01',0,'0','0','0','0'
15062637,400,'033945-01',0,'0','0','0','0'
15062638,400,'033945-01',1,'0','0','0','0'
15062639,400,'033945-01',0,'0','0','0','0'
15062640,400,'033945-01',0,'0','0','0','0'
15062641,400,'033945-01',0,'0','0','0','0'
15062642,400,'033945-01',1,'0','0','0','0'
15062643,400,'033945-01',0,'0','0','0','0'
15062644,400,'033945-01',1,'0','0','0','0'
15062645,400,'033945-01',0,'0','0','0','0'
15062646,400,'033945-01',0,'0','0','0','0'
15062647,400,'033945-01',1,'0','0','0','0'
15062648,400,'033945-01',0,'0','0','0','0'
15062649,400,'033945-01',1,'0','0','0','0'
15062650,400,'033945-01',0,'0','0','0','0'
15062651,400,'033945-01',0,'0','0','0','0'
15062652,400,'033945-01',1,'0','0','0','0'
15062653,400,'033945-01',0,'0','0','0','0'
15062654,400,'033945-01',0,'0','0','0','0'
15062655,400,'033945-01',1,'0','0','0','0'
15062656,400,'033945-01',0,'0','0','0','0'
15062657,400,'033945-01',1,'0','0','0','0'
15062658,400,'033945-01',0,'0','0','0','0'
15062659,400,'033945-01',1,'0','0','0','0'
15062660,400,'033945-01',1,'0','0','0','0'
15062661,400,'033945-01',0,'0','0','0','0'
15062662,400,'033945-01',1,'0','0','0','0'
15062663,400,'033945-01',1,'0','0','0','0'
15062664,400,'033945-01',1,'0','0','0','0'
15062665,400,'033945-01',1,'0','0','0','0'
15062666,400,'033945-01',0,'0','0','0','0'
15062667,400,'033945-01',1,'0','0','0','0'
15062668,400,'033945-01',0,'0','0','0','0'
15062669,400,'033945-01',1,'0','0','0','0'
15062670,400,'033945-01',1,'0','0','0','0'
15062671,400,'033945-01',1,'0','0','0','0'
15062672,400,'033945-01',0,'0','0','0','0'
15062673,400,'033945-01',1,'0','0','0','0'
15062674,400,'033945-01',1,'0','0','0','0'
15062675,400,'033945-01',1,'0','0','0','0'
15062676,400,'033945-01',0,'0','0','0','0'
15062677,400,'033945-01',1,'0','0','0','0'
15062678,400,'033945-01',1,'0','0','0','0'
15062679,400,'033945-01',1,'0','0','0','0'
15062680,400,'033945-01',0,'0','0','0','0'
15062681,400,'033945-01',1,'0','0','0','0'
15062682,400,'033945-01',1,'0','0','0','0'
15062683,400,'033945-01',1,'0','0','0','0'
15062684,400,'033945-01',1,'0','0','0','0'
15062685,400,'033945-01',0,'0','0','0','0'
15062686,400,'033945-01',1,'0','0','0','0'
15062687,400,'033945-01',1,'0','0','0','0'
15062688,400,'033945-01',0,'0','0','0','0'
15062689,400,'033945-01',1,'0','0','0','0'
15062690,400,'033945-01',1,'0','0','0','0'
15062691,400,'033945-01',1,'0','0','0','0'
15062692,400,'033945-01',1,'0','0','0','0'
15062693,400,'033945-01',0,'0','0','0','0'
15062694,400,'033945-01',1,'0','0','0','0'
15062695,400,'033945-01',0,'0','0','0','0'
15062696,400,'033945-01',1,'0','0','0','0'
15062697,400,'033945-01',1,'0','0','0','0'
15062698,400,'033945-01',1,'0','0','0','0'
15062699,400,'033945-01',1,'0','0','0','0'
15062700,400,'033945-01',1,'0','0','0','0'
15062701,400,'033945-01',1,'0','0','0','0'
15062702,400,'033945-01',1,'0','0','0','0'
15062703,400,'033945-01',1,'0','0','0','0'
15062704,400,'033945-01',1,'0','0','0','0'
15062705,400,'033945-01',1,'0','0','0','0'
15062706,400,'033945-01',1,'0','0','0','0'
15062707,400,'033945-01',1,'0','0','0','0'
15062708,400,'033945-01',1,'0','0','0','0'
15062709,400,'033945-01',1,'0','0','0','0'
15062710,400,'033945-01',1,'0','0','0','0'
15062711,400,'033945-01',1,'0','0','0','0'
15062712,400,'033945-01',1,'0','0','0','0'
15062713,400,'033945-01',1,'0','0','0','0'
15062714,400,'033945-01',1,'0','0','0','0'
15062715,400,'033945-01',1,'0','0','0','0'
15062716,400,'033945-01',1,'0','0','0','0'
15062717,400,'033945-01',1,'0','0','0','0'
15062718,400,'033945-01',1,'0','0','0','0'
15062719,400,'033945-01',1,'0','0','0','0'
15062720,400,'033945-01',1,'0','0','0','0'
15062721,400,'033945-01',1,'0','0','0','0'
15062722,400,'033945-01',1,'0','0','0','0'
15062723,400,'033945-01',1,'0','0','0','0'
15062724,400,'033945-01',1,'0','0','0','0'
15062725,400,'033945-01',1,'0','0','0','0'
15062726,400,'033945-01',1,'0','0','0','0'
15062727,400,'033945-01',1,'0','0','0','0'
15062728,400,'033945-01',1,'0','0','0','0'
15062729,400,'033945-01',1,'0','0','0','0'
15062730,400,'033945-01',1,'0','0','0','0'
15062731,400,'033945-01',1,'0','0','0','0'
15062732,400,'033945-01',1,'0','0','0','0'
15062733,400,'033945-01',1,'0','0','0','0'
15062734,400,'033945-01',1,'0','0','0','0'
15062735,400,'033945-01',0,'0','0','0','0'
15062736,400,'033945-01',1,'0','0','0','0'
15062737,400,'033945-01',0,'0','0','0','0'
15062738,400,'033945-01',1,'0','0','0','0'
15062739,400,'033945-01',1,'0','0','0','0'
15062740,400,'033945-01',0,'0','0','0','0'
15062741,400,'033945-01',1,'0','0','0','0'
15062742,400,'033945-01',1,'0','0','0','0'
15062743,400,'033945-01',0,'0','0','0','0'
15062744,400,'033945-01',1,'0','0','0','0'
15062745,400,'033945-01',0,'0','0','0','0'
15062746,400,'033945-01',1,'0','0','0','0'
15062747,400,'033945-01',1,'0','0','0','0'
15062748,400,'033945-01',1,'0','0','0','0'
15062749,400,'033945-01',0,'0','0','0','0'
15062750,400,'033945-01',1,'0','0','0','0'
15062751,400,'033945-01',1,'0','0','0','0'
15062752,400,'033945-01',0,'0','0','0','0'
15062753,400,'033945-01',1,'0','0','0','0'
15062754,400,'033945-01',0,'0','0','0','0'
15062755,400,'033945-01',1,'0','0','0','0'
15062756,400,'033945-01',0,'0','0','0','0'
15062757,400,'033945-01',1,'0','0','0','0'
15062758,400,'033945-01',0,'0','0','0','0'
15062759,400,'033945-01',0,'0','0','0','0'
15062760,400,'033945-01',1,'0','0','0','0'
15062761,400,'033945-01',0,'0','0','0','0'
15062762,400,'033945-01',0,'0','0','0','0'
15062763,400,'033945-01',0,'0','0','0','0'
15062764,400,'033945-01',1,'0','0','0','0'
15062765,400,'033945-01',0,'0','0','0','0'
15062766,400,'033945-01',0,'0','0','0','0'
15062767,400,'033945-01',0,'0','0','0','0'
15062768,400,'033945-01',1,'0','0','0','0'
15062769,400,'033945-01',0,'0','0','0','0'
15062770,400,'033945-01',0,'0','0','0','0'
15062771,400,'033945-01',0,'0','0','0','0'
15062772,400,'033945-01',1,'0','0','0','0'
15062773,400,'033945-01',0,'0','0','0','0'
15062774,400,'033945-01',0,'0','0','0','0'
15062775,400,'033945-01',1,'0','0','0','0'
15062776,400,'033945-01',0,'0','0','0','0'
15062777,400,'033945-01',0,'0','0','0','0'
15062778,400,'033945-01',0,'0','0','0','0'
15062779,400,'033945-01',1,'0','0','0','0'
15062780,400,'033945-01',0,'0','0','0','0'
15062781,400,'033945-01',0,'0','0','0','0'
15062782,400,'033945-01',1,'0','0','0','0'
15062783,400,'033945-01',0,'0','0','0','0'
15062784,400,'033945-01',0,'0','0','0','0'
15062785,400,'033945-01',0,'0','0','0','0'
15062786,400,'033945-01',0,'0','0','0','0'
15062787,400,'033945-01',1,'0','0','0','0'
15062788,400,'033945-01',0,'0','0','0','0'
15062789,400,'033945-01',0,'0','0','0','0'
15062790,400,'033945-01',0,'0','0','0','0'
15062791,400,'033945-01',1,'0','0','0','0'
15062792,400,'033945-01',0,'0','0','0','0'
15062793,400,'033945-01',0,'0','0','0','0'
15062794,400,'033945-01',0,'0','0','0','0'
15062795,400,'033945-01',0,'0','0','0','0'
15062796,400,'033945-01',1,'0','0','0','0'
15062797,400,'033945-01',0,'0','0','0','0'
15062798,400,'033945-01',0,'0','0','0','0'
15062799,400,'033945-01',1,'0','0','0','0'
15062800,400,'033945-01',0,'0','0','0','0'
15062801,400,'033945-01',0,'0','0','0','0'
15062802,400,'033945-01',1,'0','0','0','0'
15062803,400,'033945-01',0,'0','0','0','0'
15062804,400,'033945-01',0,'0','0','0','0'
15062805,400,'033945-01',0,'0','0','0','0'
15062806,400,'033945-01',1,'0','0','0','0'
15062807,400,'033945-01',0,'0','0','0','0'
15062808,400,'033945-01',1,'0','0','0','0'
15062809,400,'033945-01',0,'0','0','0','0'
15062810,400,'033945-01',0,'0','0','0','0'
15062811,400,'033945-01',0,'0','0','0','0'
15062812,400,'033945-01',0,'0','0','0','0'
15062813,400,'033945-01',1,'0','0','0','0'
15062814,400,'033945-01',0,'0','0','0','0'
15062815,400,'033945-01',0,'0','0','0','0'
15062816,400,'033945-01',0,'0','0','0','0'
15062817,400,'033945-01',1,'0','0','0','0'
15062818,400,'033945-01',0,'0','0','0','0'
15062819,400,'033945-01',0,'0','0','0','0'
15062820,400,'033945-01',0,'0','0','0','0'
15062821,400,'033945-01',1,'0','0','0','0'
15062822,400,'033945-01',0,'0','0','0','0'
15062823,400,'033945-01',0,'0','0','0','0'
15062824,400,'033945-01',0,'0','0','0','0'
15062825,400,'033945-01',0,'0','0','0','0'
15062826,400,'033945-01',1,'0','0','0','0'
15062827,400,'033945-01',0,'0','0','0','0'
15062828,400,'033945-01',1,'0','0','0','0'
15062829,400,'033945-01',0,'0','0','0','0'
15062830,400,'033945-01',0,'0','0','0','0'
15062831,400,'033945-01',0,'0','0','0','0'
15062832,400,'033945-01',0,'0','0','0','0'
15062833,400,'033945-01',1,'0','0','0','0'
15062834,400,'033945-01',0,'0','0','0','0'
15062835,400,'033945-01',0,'0','0','0','0'
15062836,400,'033945-01',1,'0','0','0','0'
15062837,400,'033945-01',0,'0','0','0','0'
15062838,400,'033945-01',0,'0','0','0','0'
15062839,400,'033945-01',0,'0','0','0','0'
15062840,400,'033945-01',1,'0','0','0','0'
15062841,400,'033945-01',0,'0','0','0','0'
15062842,400,'033945-01',0,'0','0','0','0'
15062843,400,'033945-01',1,'0','0','0','0'
15062844,400,'033945-01',0,'0','0','0','0'
15062845,400,'033945-01',0,'0','0','0','0'
15062846,400,'033945-01',0,'0','0','0','0'
15062847,400,'033945-01',0,'0','0','0','0'
15062848,400,'033945-01',1,'0','0','0','0'
15062849,400,'033945-01',0,'0','0','0','0'
15062850,400,'033945-01',0,'0','0','0','0'
15062851,400,'033945-01',0,'0','0','0','0'
15062852,400,'033945-01',1,'0','0','0','0'
15062853,400,'033945-01',0,'0','0','0','0'
15062854,400,'033945-01',0,'0','0','0','0'
15062855,400,'033945-01',0,'0','0','0','0'
15062856,400,'033945-01',1,'0','0','0','0'
15062857,400,'033945-01',0,'0','0','0','0'
15062858,400,'033945-01',0,'0','0','0','0'
15062859,400,'033945-01',0,'0','0','0','0'
15062860,400,'033945-01',1,'0','0','0','0'
15062861,400,'033945-01',0,'0','0','0','0'
15062862,400,'033945-01',0,'0','0','0','0'
15062863,400,'033945-01',0,'0','0','0','0'
15062864,400,'033945-01',1,'0','0','0','0'
15062865,400,'033945-01',0,'0','0','0','0'
15062866,400,'033945-01',1,'0','0','0','0'
15062867,400,'033945-01',0,'0','0','0','0'
15062868,400,'033945-01',0,'0','0','0','0'
15062869,400,'033945-01',0,'0','0','0','0'
15062870,400,'033945-01',0,'0','0','0','0'
15062871,400,'033945-01',1,'0','0','0','0'
15062872,400,'033945-01',0,'0','0','0','0'
15062873,400,'033945-01',0,'0','0','0','0'
15062874,400,'033945-01',0,'0','0','0','0'
15062875,400,'033945-01',1,'0','0','0','0'
15062876,400,'033945-01',0,'0','0','0','0'
15062877,400,'033945-01',0,'0','0','0','0'
15062878,400,'033945-01',0,'0','0','0','0'
15062879,400,'033945-01',1,'0','0','0','0'
15062880,400,'033945-01',0,'0','0','0','0'
15062881,400,'033945-01',0,'0','0','0','0'
15062882,400,'033945-01',0,'0','0','0','0'
15062883,400,'033945-01',1,'0','0','0','0'
15062884,400,'033945-01',0,'0','0','0','0'
15062885,400,'033945-01',0,'0','0','0','0'
15062886,400,'033945-01',1,'0','0','0','0'
15062887,400,'033945-01',0,'0','0','0','0'
15062888,400,'033945-01',0,'0','0','0','0'
15062889,400,'033945-01',0,'0','0','0','0'
15062890,400,'033945-01',1,'0','0','0','0'
15062891,400,'033945-01',0,'0','0','0','0'
15062892,400,'033945-01',0,'0','0','0','0'
15062893,400,'033945-01',1,'0','0','0','0'
15062894,400,'033945-01',0,'0','0','0','0'
15062895,400,'033945-01',0,'0','0','0','0'
15062896,400,'033945-01',0,'0','0','0','0'
15062897,400,'033945-01',0,'0','0','0','0'
15062898,400,'033945-01',0,'0','0','0','0'
15062899,400,'033945-01',0,'0','0','0','0'
15062900,400,'033945-01',0,'0','0','0','0'
15062901,400,'033945-01',0,'0','0','0','0'
15062902,400,'033945-01',0,'0','0','0','0'
15062903,400,'033945-01',0,'0','0','0','0'
15062904,400,'033945-01',0,'0','0','0','0'
15062905,400,'033945-01',0,'0','0','0','0'
15062906,400,'033945-01',0,'0','0','0','0'
15062907,400,'033945-01',0,'0','0','0','0'
15062908,400,'033945-01',0,'0','0','0','0'
15062909,400,'033945-01',0,'0','0','0','0'
15062910,400,'033945-01',0,'0','0','0','0'
15062911,400,'033945-01',0,'0','0','0','0'
15062912,400,'033945-01',0,'0','0','0','0'
15062913,400,'033945-01',0,'0','0','0','0'
15062914,400,'033945-01',0,'0','0','0','0'
15062915,400,'033945-01',0,'0','0','0','0'
15062916,400,'033945-01',0,'0','0','0','0'
15062917,400,'033945-01',0,'0','0','0','0'
15062918,400,'033945-01',0,'0','0','0','0'
15062919,400,'033945-01',0,'0','0','0','0'
15062920,400,'033945-01',0,'0','0','0','0'
15062921,400,'033945-01',0,'0','0','0','0'
15062922,400,'033945-01',0,'0','0','0','0'
15062923,400,'033945-01',0,'0','0','0','0'
15062924,400,'033945-01',0,'0','0','0','0'
15062925,400,'033945-01',0,'0','0','0','0'
15062926,400,'033945-01',0,'0','0','0','0'
15062927,400,'033945-01',0,'0','0','0','0'
15062928,400,'033945-01',0,'0','0','0','0'
15062929,400,'033945-01',0,'0','0','0','0'
15062930,400,'033945-01',0,'0','0','0','0'
15062931,400,'033945-01',0,'0','0','0','0'
15062932,400,'033945-01',0,'0','0','0','0'
15062933,400,'033945-01',0,'0','0','0','0'
15062934,400,'033945-01',0,'0','0','0','0'
15062935,400,'033945-01',0,'0','0','0','0'
15062936,400,'033945-01',0,'0','0','0','0'
15062937,400,'033945-01',0,'0','0','0','0'
15062938,400,'033945-01',0,'0','0','0','0'
15062939,400,'033945-01',0,'0','0','0','0'
15062940,400,'033945-01',0,'0','0','0','0'
15062941,400,'033945-01',0,'0','0','0','0'
15062942,400,'033945-01',0,'0','0','0','0'
15062943,400,'033945-01',0,'0','0','0','0'
15062944,400,'033945-01',0,'0','0','0','0'
15062945,400,'033945-01',0,'0','0','0','0'
15062946,400,'033945-01',0,'0','0','0','0'
15062947,400,'033945-01',0,'0','0','0','0'
15062948,400,'033945-01',0,'0','0','0','0'
15062949,400,'033945-01',0,'0','0','0','0'
15062950,400,'033945-01',0,'0','0','0','0'
15062951,400,'033945-01',0,'0','0','0','0'
15062952,400,'033945-01',0,'0','0','0','0'
15062953,400,'033945-01',0,'0','0','0','0'
15062954,400,'033945-01',0,'0','0','0','0'
15062955,400,'033945-01',0,'0','0','0','0'
15062956,400,'033945-01',0,'0','0','0','0'
15062957,400,'033945-01',0,'0','0','0','0'
15062958,400,'033945-01',0,'0','0','0','0'
15062959,400,'033945-01',0,'0','0','0','0'
15062960,400,'033945-01',0,'0','0','0','0'
15062961,400,'033945-01',0,'0','0','0','0'
15062962,400,'033945-01',0,'0','0','0','0'
15062963,400,'033945-01',0,'0','0','0','0'
15062964,400,'033945-01',0,'0','0','0','0'
15062965,400,'033945-01',0,'0','0','0','0'
15062966,400,'033945-01',0,'0','0','0','0'
15062967,400,'033945-01',0,'0','0','0','0'
15062968,400,'033945-01',0,'0','0','0','0'
15062969,400,'033945-01',0,'0','0','0','0'
15062970,400,'033945-01',0,'0','0','0','0'
15062971,400,'033945-01',0,'0','0','0','0'
15062972,400,'033945-01',0,'0','0','0','0'
15062973,400,'033945-01',0,'0','0','0','0'
15062974,400,'033945-01',0,'0','0','0','0'
15062975,400,'033945-01',0,'0','0','0','0'
15062976,400,'033945-01',0,'0','0','0','0'
15062977,400,'033945-01',0,'0','0','0','0'
15062978,400,'033945-01',0,'0','0','0','0'
15062979,400,'033945-01',0,'0','0','0','0'
15062980,400,'033945-01',0,'0','0','0','0'
15062981,400,'033945-01',0,'0','0','0','0'
15062982,400,'033945-01',0,'0','0','0','0'
15062983,400,'033945-01',0,'0','0','0','0'
15062984,400,'033945-01',0,'0','0','0','0'
15062985,400,'033945-01',0,'0','0','0','0'
15062986,400,'033945-01',0,'0','0','0','0'
15062987,400,'033945-01',0,'0','0','0','0'
15062988,400,'033945-01',0,'0','0','0','0'
15062989,400,'033945-01',0,'0','0','0','0'
15062990,400,'033945-01',0,'0','0','0','0'
15062991,400,'033945-01',0,'0','0','0','0'
15062992,400,'033945-01',0,'0','0','0','0'
15062993,400,'033945-01',0,'0','0','0','0'
15062994,400,'033945-01',0,'0','0','0','0'
15062995,400,'033945-01',0,'0','0','0','0'
15062996,400,'033945-01',0,'0','0','0','0'
15062997,400,'033945-01',0,'0','0','0','0'
15062998,400,'033945-01',0,'0','0','0','0'
15062999,400,'033945-01',0,'0','0','0','0'
15063000,400,'033945-01',0,'0','0','0','0'
15063001,400,'033945-01',0,'0','0','0','0'
15063002,400,'033945-01',0,'0','0','0','0'
15063003,400,'033945-01',0,'0','0','0','0'
15063004,400,'033945-01',0,'0','0','0','0'
15063005,400,'033945-01',0,'0','0','0','0'
15063006,400,'033945-01',0,'0','0','0','0'
15063007,400,'033945-01',0,'0','0','0','0'
15063008,400,'033945-01',0,'0','0','0','0'
15063009,400,'033945-01',0,'0','0','0','0'
15063010,400,'033945-01',0,'0','0','0','0'
15063011,400,'033945-01',1,'0','0','0','0'
15063012,400,'033945-01',0,'0','0','0','0'
15063013,400,'033945-01',1,'0','0','0','0'
15063014,400,'033945-01',0,'0','0','0','0'
15063015,400,'033945-01',1,'0','0','0','0'
15063016,400,'033945-01',0,'0','0','0','0'
15063017,400,'033945-01',1,'0','0','0','0'
15063018,400,'033945-01',1,'0','0','0','0'
15063019,400,'033945-01',0,'0','0','0','0'
15063020,400,'033945-01',1,'0','0','0','0'
15063021,400,'033945-01',0,'0','0','0','0'
15063022,400,'033945-01',1,'0','0','0','0'
15063023,400,'033945-01',0,'0','0','0','0'
15063024,400,'033945-01',1,'0','0','0','0'
15063025,400,'033945-01',0,'0','0','0','0'
15063026,400,'033945-01',0,'0','0','0','0'
15063027,400,'033945-01',1,'0','0','0','0'
15063028,400,'033945-01',0,'0','0','0','0'
15063029,400,'033945-01',1,'0','0','0','0'
15063030,400,'033945-01',0,'0','0','0','0'
15063031,400,'033945-01',1,'0','0','0','0'
15063032,400,'033945-01',1,'0','0','0','0'
15063033,400,'033945-01',1,'0','0','0','0'
15063034,400,'033945-01',1,'0','0','0','0'
15063035,400,'033945-01',1,'0','0','0','0'
15063036,400,'033945-01',1,'0','0','0','0'
15063037,400,'033945-01',1,'0','0','0','0'
15063038,400,'033945-01',1,'0','0','0','0'
15063039,400,'033945-01',1,'0','0','0','0'
15063040,400,'033945-01',1,'0','0','0','0'
15063041,400,'033945-01',1,'0','0','0','0'
15063042,400,'033945-01',1,'0','0','0','0'
15063043,400,'033945-01',1,'0','0','0','0'
15063044,400,'033945-01',1,'0','0','0','0'
15063045,400,'033945-01',1,'0','0','0','0'
15063046,400,'033945-01',1,'0','0','0','0'
15063047,400,'033945-01',1,'0','0','0','0'
15063048,400,'033945-01',1,'0','0','0','0'
15063049,400,'033945-01',1,'0','0','0','0'
15063050,400,'033945-01',1,'0','0','0','0'
15063051,400,'033945-01',1,'0','0','0','0'
15063052,400,'033945-01',1,'0','0','0','0'
15063053,400,'033945-01',1,'0','0','0','0'
15063054,400,'033945-01',1,'0','0','0','0'
15063055,400,'033945-01',1,'0','0','0','0'
15063056,400,'033945-01',1,'0','0','0','0'
15063057,400,'033945-01',1,'0','0','0','0'
15063058,400,'033945-01',1,'0','0','0','0'
15063059,400,'033945-01',1,'0','0','0','0'
15063060,400,'033945-01',1,'0','0','0','0'
15063061,400,'033945-01',1,'0','0','0','0'
15063062,400,'033945-01',1,'0','0','0','0'
15063063,400,'033945-01',1,'0','0','0','0'
15063064,400,'033945-01',1,'0','0','0','0'
15063065,400,'033945-01',1,'0','0','0','0'
15063066,400,'033945-01',1,'0','0','0','0'
15063067,400,'033945-01',1,'0','0','0','0'
15063068,400,'033945-01',1,'0','0','0','0'
15063069,400,'033945-01',1,'0','0','0','0'
15063070,400,'033945-01',1,'0','0','0','0'
15063071,400,'033945-01',1,'0','0','0','0'
15063072,400,'033945-01',1,'0','0','0','0'
15063073,400,'033945-01',1,'0','0','0','0'
15063074,400,'033945-01',1,'0','0','0','0'
15063075,400,'033945-01',1,'0','0','0','0'
15063076,400,'033945-01',1,'0','0','0','0'
15063077,400,'033945-01',1,'0','0','0','0'
15063078,400,'033945-01',1,'0','0','0','0'
15063079,400,'033945-01',1,'0','0','0','0'
15063080,400,'033945-01',1,'0','0','0','0'
15063081,400,'033945-01',1,'0','0','0','0'
15063082,400,'033945-01',1,'0','0','0','0'
15063083,400,'033945-01',1,'0','0','0','0'
15063084,400,'033945-01',1,'0','0','0','0'
15063085,400,'033945-01',1,'0','0','0','0'
15063086,400,'033945-01',1,'0','0','0','0'
15063087,400,'033945-01',0,'0','0','0','0'
15063088,400,'033945-01',1,'0','0','0','0'
15063089,400,'033945-01',0,'0','0','0','0'
15063090,400,'033945-01',1,'0','0','0','0'
15063091,400,'033945-01',0,'0','0','0','0'
15063092,400,'033945-01',1,'0','0','0','0'
15063093,400,'033945-01',0,'0','0','0','0'
15063094,400,'033945-01',1,'0','0','0','0'
15063095,400,'033945-01',0,'0','0','0','0'
15063096,400,'033945-01',1,'0','0','0','0'
15063097,400,'033945-01',0,'0','0','0','0'
15063098,400,'033945-01',1,'0','0','0','0'
15063099,400,'033945-01',0,'0','0','0','0'
15063100,400,'033945-01',0,'0','0','0','0'
15063101,400,'033945-01',1,'0','0','0','0'
15063102,400,'033945-01',0,'0','0','0','0'
15063103,400,'033945-01',1,'0','0','0','0'
15063104,400,'033945-01',0,'0','0','0','0'
