ProductId,FreightClass,NMFCCode,ExcludeCourier,isAccessory,isSweepsEligible,isSuperdcEligible,SipsEligible
15003436,55,'037860',0,'0','1','1','1'
15003437,55,'037860',0,'0','1','1','1'
15003438,55,'037860',0,'0','1','1','1'
15003439,55,'037860',0,'0','1','1','1'
15003440,55,'037860',0,'0','1','1','1'
15003441,55,'037860',0,'0','1','1','1'
15003442,55,'037860',0,'0','1','1','1'
15003443,55,'037860',0,'0','1','1','1'
15003444,55,'037860',0,'0','1','1','1'
15003445,55,'037860',0,'0','1','1','1'
15003446,55,'037860',0,'0','1','1','1'
15003447,55,'037860',0,'0','1','1','1'
15003448,55,'037860',0,'0','1','1','1'
15003449,55,'037860',0,'0','1','1','1'
15003450,55,'037860',0,'0','1','1','1'
15003451,55,'037860',0,'0','1','1','1'
15003452,250,'079050-00',0,'0','0','0','0'
15003453,250,'079050-00',0,'0','0','0','0'
15003454,250,'079050-00',0,'0','0','0','0'
15003455,250,'079050-00',0,'0','0','0','0'
15003456,250,'079050-00',0,'0','0','0','0'
15003457,250,'079050-00',0,'0','0','0','0'
15003458,250,'079050-00',0,'0','0','0','0'
15003459,250,'079050-00',0,'0','0','0','0'
15003460,250,'079050-00',0,'0','0','0','0'
15003461,250,'079050-00',0,'0','0','0','0'
15003462,250,'079050-00',0,'0','0','0','0'
15003463,250,'079050-00',0,'0','0','0','0'
15003464,250,'079050-00',0,'0','0','0','0'
15003465,250,'079050-00',0,'0','0','0','0'
15003466,250,'079050-00',0,'0','0','0','0'
15003467,250,'079050-00',0,'0','0','0','0'
15003468,250,'079050-00',0,'0','0','0','0'
15003469,250,'079050-00',0,'0','0','0','0'
15003470,250,'079050-00',0,'0','0','0','0'
15003471,250,'079050-00',0,'0','0','0','0'
15003472,250,'079050-00',0,'0','0','0','0'
15003473,250,'079050-00',0,'0','0','0','0'
15003474,250,'079050-00',0,'0','0','0','0'
15003475,250,'079050-00',0,'0','0','0','0'
15003476,250,'079050-00',0,'0','0','0','0'
15003477,250,'079050-00',0,'0','0','0','0'
15003478,250,'079050-00',0,'0','0','0','0'
15003479,250,'079050-00',0,'0','0','0','0'
15003480,250,'079050-00',0,'0','0','0','0'
15003481,250,'079050-00',0,'0','0','0','0'
15003482,250,'079050-00',0,'0','0','0','0'
15003483,250,'079050-00',0,'0','0','0','0'
15003484,250,'079050-00',0,'0','0','0','0'
15003485,250,'079050-00',0,'0','0','0','0'
15003486,250,'079050-00',0,'0','0','0','0'
15003487,250,'079050-00',0,'0','0','0','0'
15003488,250,'079050-00',0,'0','0','0','0'
15003489,250,'079050-00',0,'0','0','0','0'
15003490,250,'079050-00',0,'0','0','0','0'
15003491,250,'079050-00',0,'0','0','0','0'
15003492,250,'079050-00',0,'0','0','0','0'
15003494,250,'079050-00',0,'0','0','0','0'
15003495,250,'079050-00',0,'0','0','0','0'
15003496,250,'079050-00',0,'0','0','0','0'
15003497,250,'079050-00',0,'0','0','0','0'
15003498,250,'079050-00',0,'0','0','0','0'
15003499,250,'079050-00',0,'0','0','0','0'
15003500,250,'079050-00',0,'0','0','0','0'
15003501,250,'079050-00',0,'0','0','0','0'
15003502,250,'079050-00',0,'0','0','0','0'
15003503,250,'079050-00',0,'0','0','0','0'
15003504,250,'079050-00',0,'0','0','0','0'
15003505,250,'079050-00',0,'0','0','0','0'
15003506,250,'079050-00',0,'0','0','0','0'
15003507,250,'079050-00',0,'0','0','0','0'
15003508,250,'079050-00',0,'0','0','0','0'
15003509,250,'079050-00',0,'0','0','0','0'
15003510,250,'079050-00',0,'0','0','0','0'
15003511,250,'079050-00',0,'0','0','0','0'
15003512,250,'079050-00',0,'0','0','0','0'
15003513,250,'079050-00',0,'0','0','0','0'
15003514,250,'079050-00',0,'0','0','0','0'
15003515,250,'079050-00',0,'0','0','0','0'
15003516,250,'079050-00',0,'0','0','0','0'
15003517,250,'079050-00',0,'0','0','0','0'
15003518,250,'079050-00',0,'0','0','0','0'
15003519,250,'079050-00',0,'0','0','0','0'
15003520,250,'079050-00',0,'0','0','0','0'
15003521,250,'079050-00',0,'0','0','0','0'
15003522,250,'079050-00',0,'0','0','0','0'
15003523,250,'079050-00',0,'0','0','0','0'
15003524,250,'079050-00',0,'0','0','0','0'
15003525,250,'079050-00',0,'0','0','0','0'
15003526,250,'079050-00',0,'0','0','0','0'
15003527,250,'079050-00',0,'0','0','0','0'
15003528,250,'079050-00',0,'0','0','0','0'
15003529,250,'079050-00',0,'0','0','0','0'
15003530,250,'079050-00',0,'0','0','0','0'
15003531,250,'079050-00',0,'0','0','0','0'
15003532,250,'079050-00',0,'0','0','0','0'
15003533,250,'079050-00',0,'0','0','0','0'
15003534,250,'079050-00',0,'0','0','0','0'
15003535,250,'079050-00',0,'0','0','0','0'
15003536,250,'079050-00',0,'0','0','0','0'
15003537,250,'079050-00',0,'0','0','0','0'
15003538,250,'079050-00',0,'0','0','0','0'
15003539,250,'079050-00',0,'0','0','0','0'
15003540,250,'079050-00',0,'0','0','0','0'
15003541,250,'079050-00',0,'0','0','0','0'
15003542,250,'079050-00',0,'0','0','0','0'
15003543,250,'079050-00',0,'0','0','0','0'
15003544,250,'079050-00',0,'0','0','0','0'
15003545,250,'079050-00',0,'0','0','0','0'
15003546,250,'079050-00',0,'0','0','0','0'
15003547,250,'079050-00',0,'0','0','0','0'
15003548,250,'079050-00',0,'0','0','0','0'
15003549,250,'079050-00',0,'0','0','0','0'
15003550,250,'079050-00',0,'0','0','0','0'
15003554,250,'079050-00',0,'0','0','0','0'
15003555,250,'079050-00',0,'0','0','0','0'
15003556,250,'079050-00',0,'0','0','0','0'
15003557,250,'079050-00',0,'0','0','0','0'
15003558,250,'079050-00',0,'0','0','0','0'
15003559,250,'079050-00',0,'0','0','0','0'
15003560,250,'079050-00',0,'0','0','0','0'
15003561,250,'079050-00',0,'0','0','0','0'
15003562,250,'079050-00',0,'0','0','0','0'
15003564,250,'079050-00',0,'0','0','0','0'
15003565,250,'079050-00',0,'0','0','0','0'
15003567,250,'079050-00',0,'0','0','0','0'
15003568,250,'079050-00',0,'0','0','0','0'
15003569,250,'079050-00',0,'0','0','0','0'
15003570,250,'079050-00',0,'0','0','0','0'
15003571,60,'182340',1,'0','0','1','0'
15003572,250,'079050-00',0,'0','0','0','0'
15003573,250,'079050-00',0,'0','0','0','0'
15003574,250,'079050-00',0,'0','0','0','0'
15003575,250,'079050-00',0,'0','0','0','0'
15003576,250,'079050-00',0,'0','0','0','0'
15003577,250,'079050-00',0,'0','0','0','0'
15003578,250,'079050-00',0,'0','0','0','0'
15003579,250,'079050-00',0,'0','0','0','0'
15003580,250,'079050-00',0,'0','0','0','0'
15003581,250,'079050-00',0,'0','0','0','0'
15003582,250,'079050-00',0,'0','0','0','0'
15003583,250,'079050-00',0,'0','0','0','0'
15003585,60,'182340',1,'0','0','1','0'
15003586,250,'079050-00',0,'0','0','0','0'
15003587,250,'079050-00',0,'0','0','0','0'
15003588,250,'079050-00',0,'0','0','0','0'
15003589,250,'079050-00',0,'0','0','0','0'
15003590,250,'079050-00',0,'0','0','0','0'
15003591,250,'079050-00',0,'0','0','0','0'
15003592,60,'182340',1,'0','0','1','0'
15003593,60,'182340',1,'0','0','1','0'
15003596,250,'079050-00',0,'0','0','0','0'
15003597,250,'079050-00',0,'0','0','0','0'
15003598,250,'079050-00',0,'0','0','0','0'
15003599,250,'079050-00',0,'0','0','0','0'
15003600,250,'079050-00',0,'0','0','0','0'
15003601,250,'079050-00',0,'0','0','0','0'
15003602,250,'079050-00',0,'0','0','0','0'
15003603,250,'079050-00',0,'0','0','0','0'
15003604,250,'079050-00',0,'0','0','0','0'
15003605,250,'079050-00',0,'0','0','0','0'
15003606,250,'079050-00',0,'0','0','0','0'
15003607,55,'037860',0,'0','1','1','1'
15003608,55,'037860',0,'0','1','1','1'
15003609,55,'037860',0,'0','0','1','0'
15003610,55,'037860',0,'0','0','1','0'
15003611,50,'037860',0,'0','0','1','0'
15003612,50,'037860',0,'0','0','1','0'
15003613,50,'037860',0,'0','0','1','0'
15003614,50,'037860',0,'0','0','1','0'
15003615,50,'037860',0,'0','0','1','0'
15003617,92.5,'159530',1,'0','1','0','1'
15003618,92.5,'159530',1,'0','1','0','1'
15003619,92.5,'159530',1,'0','1','0','1'
15003620,92.5,'159530',1,'0','1','0','1'
15003631,55,'037860',0,'1','0','0','0'
15003632,55,'037860',0,'1','0','0','0'
15003633,55,'037860',0,'1','0','0','0'
15003634,55,'037860',0,'1','0','0','0'
15003635,55,'037860',0,'1','0','0','0'
15003636,55,'037860',0,'1','0','0','0'
15003637,55,'037860',0,'1','0','0','0'
15003638,55,'037860',0,'1','0','0','0'
15003639,55,'037860',0,'1','0','0','0'
15003640,55,'037860',0,'1','0','0','0'
15003643,55,'037860',0,'1','0','0','0'
15003644,55,'037860',0,'1','0','0','0'
15003645,55,'037860',0,'1','0','0','0'
15003646,55,'037860',0,'1','0','0','0'
15003647,55,'037860',0,'1','0','0','0'
15003648,55,'037860',0,'1','0','0','0'
15003649,55,'037860',0,'1','0','0','0'
15003650,55,'037860',0,'1','0','0','0'
15003651,55,'037860',0,'1','0','0','0'
15003652,55,'037860',0,'1','0','0','0'
15003653,55,'037860',0,'0','1','1','1'
15003654,55,'037860',0,'0','1','1','1'
15003655,55,'037860',0,'0','1','1','1'
15003656,55,'037860',0,'0','1','1','1'
15003657,55,'037860',0,'0','1','1','1'
15003658,55,'037860',0,'0','1','1','1'
15003659,55,'037860',0,'0','1','1','1'
15003660,55,'037860',0,'0','1','1','1'
15003661,55,'037860',0,'0','1','1','1'
15003662,55,'037860',0,'0','1','1','1'
15003663,55,'037860',0,'0','1','1','1'
15003664,55,'037860',0,'0','1','1','1'
15003665,55,'037860',0,'0','1','1','1'
15003666,55,'037860',0,'0','1','1','1'
15003667,55,'037860',0,'0','1','1','1'
15003668,55,'037860',0,'0','1','1','1'
15003669,55,'037860',0,'0','1','1','1'
15003670,55,'037860',0,'0','1','1','1'
15003671,55,'037860',0,'0','1','1','1'
15003672,55,'037860',0,'0','1','1','1'
15003673,55,'037860',0,'0','1','1','1'
15003674,55,'037860',0,'0','1','1','1'
15003675,55,'037860',0,'0','1','1','1'
15003676,55,'037860',0,'0','1','1','1'
15003722,60,'182340',1,'0','0','1','0'
15003723,60,'182340',1,'0','0','1','0'
15003724,60,'182340',1,'0','0','1','0'
15003725,60,'182340',1,'0','0','1','0'
15003726,60,'182340',1,'0','0','1','0'
15003727,60,'182340',1,'0','0','1','0'
15003728,60,'182340',1,'0','0','1','0'
15003729,60,'182340',1,'0','0','1','0'
15003730,60,'182340',1,'0','0','1','0'
15003731,60,'182340',1,'0','0','1','0'
15003732,60,'182340',1,'0','0','1','0'
15003733,55,'037860',0,'0','1','1','1'
15003735,55,'037860',0,'0','1','1','1'
15003736,55,'037860',0,'0','1','1','1'
15003737,55,'037860',0,'0','1','1','1'
15003738,55,'037860',0,'0','1','1','1'
15003739,55,'037860',0,'0','1','1','1'
15003740,55,'037860',0,'0','1','1','1'
15003741,55,'037860',0,'0','1','1','1'
15003742,55,'037860',0,'0','1','1','1'
15003743,55,'037860',0,'0','1','1','1'
15003744,55,'037860',0,'0','1','1','1'
15003745,55,'037860',0,'0','1','1','1'
15003746,55,'037860',0,'0','1','1','1'
15003747,55,'037860',0,'0','1','1','1'
15003748,55,'037860',0,'0','1','1','1'
15003749,55,'037860',0,'0','1','1','1'
15003750,55,'037860',0,'0','1','1','1'
15003751,55,'037860',0,'0','1','1','1'
15003752,55,'037860',0,'0','1','1','1'
15003753,55,'037860',0,'0','1','1','1'
15003754,55,'037860',0,'0','1','1','1'
15003755,55,'037860',0,'0','1','1','1'
15003756,55,'037860',0,'0','1','1','1'
15003757,55,'037860',0,'0','1','1','1'
15003758,55,'037860',0,'0','1','1','1'
15003759,55,'037860',0,'0','1','1','1'
15003760,55,'037860',0,'0','1','1','1'
15003761,55,'037860',0,'0','1','1','1'
15003762,55,'037860',0,'0','1','1','1'
15003763,55,'037860',0,'0','1','1','1'
15003764,55,'037860',0,'0','1','1','1'
15003765,55,'037860',0,'0','1','1','1'
15003766,55,'037860',0,'0','1','1','1'
15003768,55,'037860',0,'0','1','1','1'
15003769,55,'037860',0,'0','1','1','1'
15003770,55,'037860',0,'0','1','1','1'
15003771,55,'037860',0,'0','1','1','1'
15003772,85,'145210-01',0,'1','0','0','0'
15003773,85,'145210-01',0,'1','0','0','0'
15003774,85,'145210-01',0,'1','0','0','0'
15003775,85,'145210-01',0,'1','0','0','0'
15003776,85,'145210-01',0,'1','0','0','0'
15003777,85,'145210-01',0,'1','0','0','0'
15003778,60,'182340',1,'0','0','1','0'
15003779,60,'182340',1,'0','0','1','0'
15003780,60,'182340',1,'0','0','1','0'
15003781,60,'182340',1,'0','0','1','0'
15003784,60,'182340',1,'0','0','1','0'
15003785,60,'182340',1,'0','0','1','0'
15003786,60,'182340',1,'0','0','1','0'
15003787,60,'182340',1,'0','0','1','0'
15003788,60,'182340',1,'0','0','1','0'
15003789,60,'182340',1,'0','0','1','0'
15003790,60,'182340',1,'0','0','1','0'
15003791,60,'182340',1,'0','0','1','0'
15003792,60,'182340',1,'0','0','1','0'
15003793,60,'182340',1,'0','0','1','0'
15003794,60,'182340',1,'0','0','1','0'
15003795,60,'182340',1,'0','0','1','0'
15003796,60,'182340',1,'0','0','1','0'
15003798,60,'182340',1,'0','0','1','0'
15003799,60,'182340',1,'0','0','1','0'
15003800,60,'182340',1,'0','0','1','0'
15003801,60,'182340',1,'0','0','1','0'
15003802,60,'182340',1,'0','0','1','0'
15003803,60,'182340',1,'0','0','1','0'
15003804,60,'182340',1,'0','0','1','0'
15003805,60,'182340',1,'0','0','1','0'
15003806,60,'182340',1,'0','0','1','0'
15003807,60,'182340',1,'0','0','1','0'
15003808,60,'182340',1,'0','0','1','0'
15003809,60,'182340',1,'0','0','1','0'
15003810,60,'182340',1,'0','0','1','0'
15003811,60,'182340',1,'0','0','1','0'
15003812,60,'182340',1,'0','0','1','0'
15003814,60,'182340',1,'0','0','1','0'
15003815,60,'182340',1,'0','0','1','0'
15003816,60,'182340',1,'0','0','1','0'
15003817,60,'182340',1,'0','0','1','0'
15003818,60,'182340',1,'0','0','1','0'
15003819,60,'182340',1,'0','0','1','0'
15003820,60,'182340',1,'0','0','1','0'
15003823,60,'182340',1,'0','0','1','0'
15003824,60,'182340',1,'0','0','1','0'
15003825,60,'182340',1,'0','0','1','0'
15003863,55,'037860',0,'0','1','1','1'
15003864,55,'037860',0,'0','1','1','1'
15003865,55,'037860',0,'0','1','1','1'
15003866,55,'037860',0,'0','1','1','1'
15003867,55,'037860',0,'0','1','1','1'
15003868,55,'037860',0,'0','1','1','1'
15003869,55,'037860',0,'0','1','1','1'
15003871,55,'037860',0,'0','1','1','1'
15003872,55,'037860',0,'0','1','1','1'
15003873,55,'037860',0,'0','1','1','1'
15003874,55,'037860',0,'0','1','1','1'
15003875,55,'037860',0,'1','0','0','0'
15003876,55,'037860',0,'1','0','0','0'
15003877,55,'037860',0,'1','0','0','0'
15003878,55,'037860',0,'1','0','0','0'
15003879,55,'037860',0,'1','0','0','0'
15003880,55,'037860',0,'0','0','1','0'
15003881,55,'037860',0,'0','0','1','0'
15003882,55,'037860',0,'0','0','1','0'
15003883,55,'037860',0,'0','0','1','0'
15003884,55,'037860',0,'0','0','1','0'
15003885,55,'037860',0,'0','0','1','0'
15003886,85,'014570',0,'0','0','1','0'
15003887,85,'014570',0,'0','0','1','0'
15003888,85,'014570',0,'0','0','1','0'
15003889,85,'014570',0,'0','0','1','0'
15003918,60,'182340',1,'0','1','1','1'
15003919,60,'182340',1,'0','1','1','1'
15003920,60,'182340',1,'0','1','1','1'
15003921,60,'182340',1,'0','1','0','1'
15003922,60,'182340',1,'0','1','0','1'
15003923,60,'182340',1,'0','1','1','1'
15003924,60,'182340',1,'0','1','1','1'
15003925,60,'182340',1,'0','1','1','1'
15003926,60,'182340',1,'0','1','1','1'
15003927,60,'182340',1,'0','1','1','1'
15003928,60,'182340',1,'0','1','1','1'
15003929,60,'182340',1,'0','1','1','1'
15003930,60,'182340',1,'0','1','0','1'
15003931,60,'182340',1,'0','1','0','1'
15003932,60,'182340',1,'0','1','0','1'
15003933,60,'182340',1,'0','1','1','1'
15003934,60,'182340',1,'0','1','1','1'
15003935,60,'182340',1,'0','1','1','1'
15003936,60,'182340',1,'0','1','1','1'
15003937,60,'182340',1,'0','1','1','1'
15003938,60,'182340',1,'0','1','1','1'
15003939,60,'182340',1,'0','1','1','1'
15003940,60,'182340',1,'0','1','1','1'
15003941,60,'182340',1,'0','1','1','1'
15003942,60,'182340',1,'0','1','1','1'
15003943,60,'182340',1,'0','1','1','1'
15003944,60,'182340',1,'0','1','1','1'
15003945,60,'182340',1,'0','1','1','1'
15003946,60,'182340',1,'0','1','1','1'
15003947,60,'182340',1,'0','1','1','1'
15003948,60,'182340',1,'0','1','1','1'
15003949,60,'182340',1,'0','1','1','1'
15003950,60,'182340',1,'0','1','1','1'
15003951,60,'182340',1,'0','1','1','1'
15003952,60,'182340',1,'0','1','0','1'
15003953,60,'182340',1,'0','1','1','1'
15003954,60,'182340',1,'0','1','1','1'
15003955,60,'182340',1,'0','1','0','1'
15003956,60,'182340',1,'0','1','1','1'
15003957,60,'182340',1,'0','1','0','1'
15003958,60,'182340',1,'0','1','0','1'
15003959,60,'182340',1,'0','1','0','1'
15003960,60,'182340',1,'0','1','1','1'
15003961,60,'182340',1,'0','1','1','1'
15003962,60,'182340',1,'0','1','1','1'
15003963,60,'182340',1,'0','1','1','1'
15003964,60,'182340',1,'0','1','1','1'
15003965,60,'182340',1,'0','1','1','1'
15003966,60,'182340',1,'0','1','1','1'
15003967,60,'182340',1,'0','1','1','1'
15003968,60,'182340',1,'0','1','1','1'
15003969,60,'182340',1,'0','1','1','1'
15003970,60,'182340',1,'0','1','1','1'
15003971,60,'182340',1,'0','1','0','1'
15003972,60,'182340',1,'0','1','1','1'
15003973,60,'182340',1,'0','1','1','1'
15003974,60,'182340',1,'0','1','1','1'
15003975,60,'182340',1,'0','1','1','1'
15003976,60,'182340',1,'0','1','1','1'
15003977,60,'182340',1,'0','1','0','1'
15003978,60,'182340',1,'0','1','1','1'
15003979,60,'182340',1,'0','1','1','1'
15003980,60,'182340',1,'0','0','0','0'
15003981,60,'182340',1,'0','1','1','1'
15003982,60,'182340',1,'0','0','0','0'
15003983,60,'182340',1,'0','1','1','1'
15003984,60,'182340',1,'0','1','0','1'
15003985,60,'182340',1,'0','1','1','1'
15003986,60,'182340',1,'0','1','1','1'
15003987,60,'182340',1,'0','1','1','1'
15003988,60,'182340',1,'0','1','0','1'
15003989,60,'182340',1,'0','1','1','1'
15003990,60,'182340',1,'0','1','1','1'
15003991,60,'182340',1,'0','1','0','1'
15003992,60,'182340',1,'0','0','0','0'
15003993,60,'182340',1,'0','1','1','1'
15003994,60,'182340',1,'0','0','0','0'
15003995,60,'182340',1,'0','1','1','1'
15003996,60,'182340',1,'0','1','0','1'
15003997,60,'182340',1,'0','0','0','0'
15003998,60,'182340',1,'0','1','0','1'
15003999,60,'182340',1,'0','0','0','0'
15004000,60,'182340',1,'0','0','0','0'
15004001,60,'182340',1,'0','1','1','1'
15004002,60,'182340',1,'0','1','0','1'
15004003,60,'182340',1,'0','1','0','1'
15004004,60,'182340',1,'0','1','0','1'
15004005,60,'182340',1,'0','1','1','1'
15004006,60,'182340',1,'0','1','0','1'
15004007,60,'182340',1,'0','1','1','1'
15004008,60,'182340',1,'0','1','0','1'
15004009,60,'182340',1,'0','1','1','1'
15004010,60,'182340',1,'0','1','1','1'
15004011,60,'182340',1,'0','1','1','1'
15004012,60,'182340',1,'0','1','1','1'
15004013,60,'182340',1,'0','0','0','0'
15004014,60,'182340',1,'0','1','1','1'
15004015,60,'182340',1,'0','1','1','1'
15004016,60,'182340',1,'0','1','1','1'
15004017,60,'182340',1,'0','1','1','1'
15004018,60,'182340',1,'0','1','1','1'
15004019,60,'182340',1,'0','1','1','1'
15004020,60,'182340',1,'0','1','1','1'
15004021,60,'182340',1,'0','1','1','1'
15004022,60,'182340',1,'0','1','1','1'
15004023,60,'182340',1,'0','1','1','1'
15004024,60,'182340',1,'0','1','1','1'
15004025,60,'182340',1,'0','1','1','1'
15004026,60,'182340',1,'0','1','0','1'
15004027,60,'182340',1,'0','1','1','1'
15004028,60,'182340',1,'0','1','1','1'
15004029,250,'079050-00',0,'0','0','1','0'
15004030,50,'182340',1,'1','1','0','1'
15004031,50,'182340',1,'1','1','0','1'
15004032,50,'182340',1,'1','1','0','1'
15004033,50,'182340',1,'1','1','0','1'
15004035,50,'182340',1,'1','1','0','1'
15004036,50,'182340',1,'1','1','0','1'
15004037,50,'182340',1,'1','1','0','1'
15004038,50,'182340',1,'1','1','0','1'
15004039,50,'182340',1,'1','1','0','1'
15004041,50,'182340',1,'1','1','0','1'
15004043,50,'182340',1,'1','1','0','1'
15004045,50,'182340',1,'1','1','0','1'
15004048,50,'182340',1,'1','1','0','1'
15004049,50,'182340',1,'1','1','0','1'
15004051,50,'182340',1,'1','1','0','1'
15004052,50,'182340',1,'1','1','0','1'
15004053,50,'182340',1,'1','1','0','1'
15004056,50,'182340',1,'1','1','0','1'
15004057,50,'182340',1,'1','1','0','1'
15004059,50,'182340',1,'1','1','0','1'
15004060,50,'182340',1,'1','1','0','1'
15004061,50,'182340',1,'1','1','0','1'
15004087,55,'037860',0,'0','0','1','0'
15004088,55,'037860',0,'0','0','1','0'
15004089,55,'037860',0,'0','0','1','0'
15004090,250,'079050-00',0,'0','0','1','0'
15004091,250,'079050-00',0,'0','0','1','0'
15004092,250,'079050-00',0,'0','0','1','0'
15004093,250,'079050-00',0,'0','0','1','0'
15004094,250,'079050-00',0,'0','0','1','0'
15004095,250,'079050-00',0,'0','0','1','0'
15004096,400,'',0,'0','0','0','0'
15004097,400,'',0,'0','0','0','0'
15004098,400,'',0,'0','0','0','0'
15004099,400,'049390 -01',0,'1','0','0','0'
15004100,400,'049390 -01',0,'1','0','0','0'
15004102,60,'090500-01',0,'1','0','1','0'
15004103,55,'037860',0,'0','0','0','0'
15004109,55,'182340',0,'0','0','1','0'
15004110,55,'182340',0,'0','0','1','0'
15004111,55,'037860',0,'0','0','1','0'
15004112,55,'037860',0,'0','0','1','0'
15004113,55,'037860',0,'0','0','1','0'
15004114,55,'037860',0,'0','0','1','0'
15004115,55,'037860',0,'0','0','1','0'
15004116,55,'037860',0,'0','0','1','0'
15004117,55,'037860',0,'0','0','1','0'
15004118,55,'037860',0,'0','0','1','0'
15004119,55,'037860',0,'1','0','0','0'
15004120,55,'037860',0,'1','0','0','0'
15004121,55,'037860',0,'1','0','0','0'
15004122,55,'037860',0,'1','0','0','0'
15004123,55,'037860',0,'1','0','0','0'
15004124,55,'037860',0,'1','0','0','0'
15004125,55,'037860',0,'1','0','0','0'
15004126,55,'037860',0,'1','0','0','0'
15004127,55,'037860',0,'1','0','0','0'
15004128,55,'037860',0,'1','0','0','0'
15004129,55,'037860',0,'1','0','0','0'
15004130,55,'037860',0,'1','0','0','0'
15004131,55,'037860',0,'1','0','0','0'
15004132,55,'037860',0,'1','0','0','0'
15004133,55,'037860',0,'1','0','0','0'
15004139,55,'037860',0,'1','0','0','0'
15004140,55,'037860',0,'1','0','0','0'
15004141,55,'037860',0,'1','0','0','0'
15004142,55,'037860',0,'1','0','0','0'
15004143,55,'037860',0,'1','0','0','0'
15004144,55,'037860',0,'1','0','0','0'
15004145,55,'037860',0,'1','0','0','0'
15004146,55,'037860',0,'1','0','0','0'
15004147,55,'037860',0,'1','0','0','0'
15004148,55,'037860',0,'1','0','0','0'
15004149,55,'037860',0,'1','0','0','0'
15004150,55,'037860',0,'1','0','0','0'
15004151,55,'037860',0,'1','0','0','0'
15004152,55,'037860',0,'1','0','0','0'
15004153,55,'037860',0,'1','0','0','0'
15004154,55,'037860',0,'1','0','0','0'
15004155,55,'037860',0,'1','0','0','0'
15004156,55,'037860',0,'1','0','0','0'
15004157,55,'037860',0,'1','0','0','0'
15004158,55,'037860',0,'1','0','0','0'
15004159,55,'037860',0,'1','0','0','0'
15004160,55,'037860',0,'1','0','0','0'
15004161,55,'037860',0,'1','0','0','0'
15004162,55,'037860',0,'1','0','0','0'
15004163,55,'037860',0,'1','0','0','0'
15004164,55,'037860',0,'1','0','0','0'
15004165,55,'037860',0,'1','0','0','0'
15004166,55,'037860',0,'1','0','0','0'
15004167,55,'037860',0,'1','0','0','0'
15004168,55,'037860',0,'1','0','0','0'
15004169,60,'',0,'0','0','1','0'
15004170,60,'',0,'0','0','1','0'
15004396,55,'037860',0,'0','0','1','0'
15004397,250,'079050',0,'0','0','1','0'
15004398,250,'079050',0,'0','0','1','0'
15004399,250,'079050',0,'0','0','1','0'
15004407,55,'37860',0,'1','1','0','1'
15004408,55,'37860',0,'1','1','0','1'
15004409,55,'37860',0,'1','1','0','1'
15004410,55,'37860',0,'1','1','0','1'
15004411,55,'37860',0,'1','1','0','1'
15004412,55,'37860',0,'1','1','0','1'
15004413,55,'37860',0,'1','1','0','1'
15004414,55,'37860',0,'1','1','0','1'
15004415,55,'37860',0,'1','1','0','1'
15004416,55,'37860',0,'1','1','0','1'
15004417,55,'37860',0,'1','1','0','1'
15004418,55,'37860',0,'1','1','0','1'
15004419,55,'37860',0,'1','1','0','1'
15004420,55,'37860',0,'1','1','0','1'
15004421,55,'37860',0,'1','1','0','1'
15004422,55,'37860',0,'1','1','0','1'
15004423,55,'37860',0,'1','1','0','1'
15004424,55,'37860',0,'1','1','0','1'
15004431,55,'037860',0,'1','1','0','1'
15004432,55,'037860',0,'1','1','0','1'
15004433,55,'037860',0,'1','1','0','1'
15004434,55,'037860',0,'1','1','0','1'
15004435,55,'037860',0,'1','1','0','1'
15004436,55,'037860',0,'1','1','0','1'
15004437,55,'037860',0,'1','1','0','1'
15004438,55,'037860',0,'1','1','0','1'
15004439,55,'037860',0,'1','1','0','1'
15004440,55,'037860',0,'1','1','0','1'
15004441,55,'037860',0,'1','1','0','1'
15004442,55,'037860',0,'1','1','0','1'
15004443,55,'037860',0,'1','1','0','1'
15004444,55,'037860',0,'1','1','0','1'
15004445,55,'037860',0,'1','1','0','1'
15004446,55,'037860',0,'1','1','0','1'
15004447,55,'037860',0,'1','1','0','1'
15004448,55,'037860',0,'1','1','0','1'
15004449,55,'037860',0,'1','1','0','1'
15004450,55,'037860',0,'1','1','0','1'
15004451,55,'037860',0,'1','1','0','1'
15004452,55,'037860',0,'1','1','0','1'
15004453,55,'037860',0,'1','1','0','1'
15004454,55,'037860',0,'1','1','0','1'
15004455,55,'037860',0,'1','1','0','1'
15004456,55,'037860',0,'1','1','0','1'
15004457,55,'037860',0,'1','1','0','1'
15004458,55,'037860',0,'1','1','0','1'
15004459,55,'037860',0,'1','1','0','1'
15004460,55,'037860',0,'1','1','0','1'
15004461,55,'037860',0,'1','1','0','1'
15004462,55,'037860',0,'1','1','0','1'
15004463,55,'037860',0,'1','1','0','1'
15004464,55,'037860',0,'1','1','0','1'
15004465,55,'037860',0,'1','1','0','1'
15004466,55,'037860',0,'1','1','0','1'
15004467,55,'037860',0,'1','0','0','0'
15004468,55,'037860',0,'1','0','0','0'
15004469,55,'037860',0,'1','0','0','0'
15004470,55,'037860',0,'1','0','0','0'
15004471,55,'037860',0,'1','0','0','0'
15004472,55,'037860',0,'1','0','0','0'
15004473,55,'037860',0,'1','0','0','0'
15004474,55,'037860',0,'1','0','0','0'
15004475,55,'037860',0,'1','0','0','0'
15004476,55,'037860',0,'1','0','0','0'
15004477,55,'037860',0,'1','0','0','0'
15004478,55,'037860',0,'1','0','0','0'
15004482,55,'037860',0,'1','0','0','0'
