ProductId,SellerId,PhxWarehouseId,Inventory
15044439,106708,2000745,30
15044440,106708,2000745,30
15044441,106708,2000745,30
15044442,106708,2000745,30
15044443,106708,2000745,30
15044444,106708,2000745,30
15044445,106708,2000745,30
15044446,106708,2000745,30
15044447,106708,2000745,30
15044448,106708,2000745,30
15044449,106708,2000745,30
15044450,106708,2000745,30
15044451,106708,2000745,30
15044452,106708,2000745,30
15044453,106708,2000745,30
15044454,106708,2000745,30
15044455,106708,2000745,30
15044456,106708,2000745,30
15044457,106708,2000745,30
15044458,106708,2000745,30
15044459,106708,2000745,30
15044460,106708,2000745,30
15044461,106708,2000745,30
15044462,106708,2000745,30
15044463,106708,2000745,30
15044464,106708,2000745,30
15044465,106708,2000745,30
15044466,106708,2000745,30
15044467,106708,2000745,30
15044468,106708,2000745,30
15044469,106708,2000745,30
15044470,106708,2000745,30
15044471,106708,2000745,30
15044472,106708,2000745,30
15044473,106708,2000745,30
15044474,106708,2000745,30
15044475,106708,2000745,30
15044477,106708,2000745,30
15044478,106708,2000745,30
15044479,106708,2000745,30
15044480,106708,2000745,30
15044481,106708,2000745,30
15044482,106708,2000745,30
15044483,106708,2000745,30
15044484,106708,2000745,30
15044485,106708,2000745,30
15044486,106708,2000745,30
15044487,106708,2000745,30
15044488,106708,2000745,30
15044489,106708,2000745,30
15044490,106708,2000745,30
15044491,106708,2000745,30
15044492,106708,2000745,30
15044493,106708,2000745,30
15044494,106708,2000745,30
15044495,106708,2000745,30
15044496,106708,2000745,30
15044497,106708,2000745,30
15044498,106708,2000745,30
15044499,106708,2000745,30
15044500,106708,2000745,30
15044501,106708,2000745,30
15044502,106708,2000745,30
15044503,106708,2000745,30
15044504,106708,2000745,30
15044505,106708,2000745,30
15044506,106708,2000745,30
15044507,106708,2000745,30
15044508,106708,2000745,30
15044509,106708,2000745,30
15044510,106708,2000745,30
15044511,106708,2000745,30
15044512,106708,2000745,30
15044513,106708,2000745,30
15044514,106708,2000745,30
15044515,108884,2000773,0
15044516,108884,2000773,0
15044517,108884,2000773,0
15044518,108884,2000773,0
15044519,108884,2000773,0
15044520,108884,2000773,0
15044521,108884,2000773,0
15044522,108884,2000773,0
15044523,108884,2000773,0
15044524,108884,2000773,0
15044525,108884,2000773,0
15044526,108884,2000773,0
15044527,108884,2000773,0
15044528,108884,2000773,0
15044529,108884,2000773,0
15044530,108884,2000773,0
15044531,108884,2000773,0
15044532,108884,2000773,0
15044533,108884,2000773,0
15044534,108884,2000773,1038
15044535,108884,2000773,1028
15044536,108884,2000773,1033
15044537,108884,2000773,430
15044538,108884,2000773,234
15044539,108884,2000773,800
15044540,108884,2000773,861
15044541,108884,2000773,487
15044542,108884,2000773,432
15044543,108884,2000773,511
15044544,108884,2000773,0
15044545,108884,2000773,170
15044546,108884,2000773,222
15044547,108884,2000773,810
15044548,108884,2000773,1745
15044549,108884,2000773,600
15044550,108884,2000773,628
15044551,108884,2000773,354
15044552,108884,2000773,328
15044553,108884,2000773,74
15044554,108884,2000773,630
15044555,108884,2000773,0
15044557,108884,2000773,722
15044559,108884,2000773,442
15044560,108884,2000773,221
15044561,108884,2000773,340
15044562,108884,2000773,197
15044563,108884,2000773,162
15044564,127887,2000815,27
15044564,196017,2000976,6
15044565,196017,2000976,6
15044565,127887,2000815,27
15044566,127887,2000815,25
15044566,196017,2000976,6
15044567,196017,2000976,6
15044567,127887,2000815,19
15044568,127887,2000815,13
15044568,196017,2000976,6
15044569,196017,2000976,6
15044569,127887,2000815,4
15044570,127887,2000815,6
15044570,196017,2000976,0
15044571,196017,2000976,6
15044571,127887,2000815,5
15044572,127887,2000815,18
15044573,127887,2000815,15
15044574,127887,2000815,41
15044575,135940,2000846,60
15044576,135940,2000846,60
15044577,135940,2000846,60
15044578,135940,2000846,60
15044579,135940,2000846,60
15044580,135940,2000846,60
15044581,135940,2000846,60
15044582,135940,2000846,60
15044583,135940,2000846,60
15044584,135940,2000846,60
15044585,135940,2000846,60
15044586,135940,2000846,60
15044587,135940,2000846,60
15044588,70694,2000030,0
15044588,70700,2000381,0
15044588,70698,2000328,0
15044588,70696,2000182,25
15044589,70696,2000182,25
15044589,70694,2000030,25
15044589,70700,2000381,0
15044589,70698,2000328,0
15044590,70694,2000030,0
15044590,70700,2000381,0
15044590,70698,2000328,0
15044590,70696,2000182,25
15044591,70696,2000182,25
15044591,70694,2000030,0
15044591,70700,2000381,0
15044591,70698,2000328,0
15044592,70694,2000030,25
15044592,70700,2000381,0
15044592,70698,2000328,25
15044592,70696,2000182,25
15044593,70696,2000182,25
15044593,70700,2000381,0
15044593,70698,2000328,25
15044593,70694,2000030,0
15044594,70694,2000030,25
15044594,70700,2000381,25
15044594,70698,2000328,25
15044594,70696,2000182,25
15044595,70696,2000182,0
15044595,70700,2000381,0
15044595,70698,2000328,25
15044595,70694,2000030,25
15044596,70698,2000328,25
15044596,70694,2000030,25
15044596,70700,2000381,25
15044596,70696,2000182,0
15044597,70696,2000182,0
15044597,70694,2000030,25
15044597,70700,2000381,0
15044597,70698,2000328,25
15044598,70694,2000030,25
15044598,70700,2000381,25
15044598,70698,2000328,25
15044598,70696,2000182,25
15044599,70696,2000182,0
15044599,70700,2000381,25
15044599,70698,2000328,25
15044599,70694,2000030,25
15044600,70700,2000381,0
15044600,70698,2000328,25
15044600,70694,2000030,25
15044600,70696,2000182,25
15044601,70696,2000182,25
15044601,70694,2000030,0
15044601,70700,2000381,0
15044601,70698,2000328,25
15044602,70700,2000381,0
15044602,70698,2000328,25
15044602,70694,2000030,0
15044602,70696,2000182,25
15044603,70696,2000182,25
15044603,70694,2000030,25
15044603,70700,2000381,25
15044603,70698,2000328,25
15044604,70700,2000381,0
15044604,70698,2000328,0
15044604,70694,2000030,25
15044604,70696,2000182,0
15044605,70696,2000182,25
15044605,70700,2000381,25
15044605,70698,2000328,25
15044605,70694,2000030,0
15044606,70694,2000030,25
15044606,70700,2000381,25
15044606,70698,2000328,25
15044606,70696,2000182,25
15044607,70696,2000182,25
15044607,70700,2000381,0
15044607,70698,2000328,0
15044607,70694,2000030,0
15044608,70694,2000030,25
15044608,70700,2000381,25
15044608,70698,2000328,25
15044608,70696,2000182,25
15044609,70696,2000182,25
15044609,70700,2000381,25
15044609,70698,2000328,25
15044609,70694,2000030,25
15044610,70700,2000381,25
15044610,70698,2000328,25
15044610,70694,2000030,25
15044610,70696,2000182,25
15044611,70696,2000182,25
15044611,70694,2000030,25
15044611,70700,2000381,25
15044611,70698,2000328,25
15044612,70694,2000030,0
15044612,70700,2000381,25
15044612,70698,2000328,0
15044612,70696,2000182,25
15044613,70696,2000182,0
15044613,70694,2000030,25
15044613,70700,2000381,25
15044613,70698,2000328,25
15044614,70700,2000381,0
15044614,70698,2000328,0
15044614,70694,2000030,0
15044614,70696,2000182,25
15044615,70696,2000182,25
15044615,70694,2000030,0
15044615,70700,2000381,0
15044615,70698,2000328,25
15044616,70694,2000030,0
15044616,70700,2000381,0
15044616,70698,2000328,0
15044616,70696,2000182,0
15044617,70696,2000182,25
15044617,70700,2000381,0
15044617,70698,2000328,25
15044617,70694,2000030,0
15044619,135940,2000846,60
15044620,135940,2000846,60
15044621,135940,2000846,60
15044622,135940,2000846,60
15044623,135940,2000846,60
15044624,135940,2000846,60
15044625,135940,2000846,60
15044626,135940,2000846,60
15044627,135940,2000846,60
15044628,135940,2000846,60
15044629,135940,2000846,60
15044630,135940,2000846,60
15044646,70883,2000153,0
15044647,70883,2000153,0
15044648,70883,2000153,0
15044649,70883,2000153,0
15044650,70883,2000153,0
15044656,135940,2000846,60
15044665,104837,2000733,1
15044666,104837,2000733,1
15044667,104837,2000733,1
15044668,104837,2000733,1
15044673,135940,2000846,60
15044674,135940,2000846,60
15044675,135940,2000846,60
15044676,135940,2000846,60
15044677,135940,2000846,60
15044678,135940,2000846,60
15044680,135940,2000846,60
15044681,135940,2000846,60
15044682,135940,2000846,60
15044683,135940,2000846,60
15044686,135940,2000846,60
15044687,135940,2000846,60
15044688,135940,2000846,60
15044689,135940,2000846,60
15044690,135940,2000846,60
15044691,135940,2000846,60
15044692,135940,2000846,60
15044694,135940,2000846,60
15044695,135940,2000846,60
15044696,135940,2000846,60
15044697,135940,2000846,60
15044698,135940,2000846,60
15044699,135940,2000846,60
15044702,135940,2000846,60
15044703,135940,2000846,60
15044704,135940,2000846,60
15044706,135940,2000846,60
15044707,135940,2000846,60
15044708,135940,2000846,60
15044709,135940,2000846,60
15044710,135940,2000846,60
15044711,135940,2000846,60
15044712,135940,2000846,60
15044713,135940,2000846,60
15044714,135940,2000846,60
15044715,135940,2000846,60
15044716,135940,2000846,60
15044717,135940,2000846,60
15044718,135940,2000846,60
15044719,135940,2000846,60
15044720,135940,2000846,60
15044721,135940,2000846,60
15044722,135940,2000846,60
15044723,135940,2000846,60
15044724,135940,2000846,60
15044727,135940,2000846,60
15044728,135940,2000846,60
15044729,135940,2000846,60
15044730,135940,2000846,60
15044731,135940,2000846,60
15044732,135940,2000846,60
15044733,135940,2000846,60
15044792,127991,2000817,0
15044793,127991,2000817,0
15044794,127991,2000817,27
15044795,127991,2000817,41
15044796,127991,2000817,140
15044797,127991,2000817,72
15044798,127991,2000817,0
15044799,127991,2000817,176
15044800,127991,2000817,68
15044801,127991,2000817,0
15044802,127991,2000817,29
15044803,127991,2000817,24
15044804,127991,2000817,23
15044805,127991,2000817,27
15044806,127991,2000817,33
15044807,127991,2000817,57
15044808,127991,2000817,24
15044809,127991,2000817,75
15044810,127991,2000817,50
15044811,127991,2000817,41
15044812,127991,2000817,31
15044813,127991,2000817,71
15044814,127991,2000817,0
15044815,127991,2000817,49
15044816,127991,2000817,54
15044817,127991,2000817,46
15044818,127991,2000817,0
15044819,127991,2000817,0
15044820,127991,2000817,0
15044821,127991,2000817,37
15044822,127991,2000817,52
15044823,127991,2000817,47
15044824,127991,2000817,65
15044825,127991,2000817,63
15044826,127991,2000817,113
15044827,127991,2000817,0
15044828,127991,2000817,67
15044829,127991,2000817,98
15044830,127991,2000817,82
15044831,127991,2000817,81
15044833,128516,2000826,700
15044833,128517,2000827,400
15044835,128517,2000827,400
15044835,128516,2000826,800
15044836,135940,2000846,60
15044837,135940,2000846,60
15044838,135940,2000846,60
15044839,135940,2000846,60
15044840,135940,2000846,60
15044841,135940,2000846,60
15044842,135940,2000846,60
15044843,135940,2000846,60
15044844,135940,2000846,60
15044845,135940,2000846,60
15044846,135940,2000846,60
15044847,135940,2000846,60
15044848,135940,2000846,60
15044849,135940,2000846,60
15044850,135940,2000846,60
15044851,135940,2000846,60
15044852,135940,2000846,60
15044853,135940,2000846,60
15044854,135940,2000846,60
15044855,135940,2000846,60
15044856,135940,2000846,60
15044857,135940,2000846,60
15044858,135940,2000846,60
15044859,135940,2000846,60
15044861,135940,2000846,60
15044863,135940,2000846,60
15044865,135940,2000846,60
15044866,135940,2000846,60
15044867,135940,2000846,60
15044868,135940,2000846,60
15044869,135940,2000846,60
15044870,135940,2000846,60
15044872,135940,2000846,60
15044873,135940,2000846,60
15044874,135940,2000846,60
15044875,135940,2000846,60
15044878,135940,2000846,60
15044879,135940,2000846,60
15044880,135940,2000846,60
15044881,135940,2000846,60
15044882,135940,2000846,60
15044883,135940,2000846,60
15044885,135940,2000846,60
15044886,135940,2000846,60
15044887,135940,2000846,60
15044888,135940,2000846,60
15044889,135940,2000846,60
15044890,135940,2000846,60
15044893,135940,2000846,60
15044894,135940,2000846,60
15044895,135940,2000846,60
15044897,135940,2000846,60
15044898,135940,2000846,60
15044899,135940,2000846,60
15044900,135940,2000846,60
15044901,135940,2000846,60
15044902,135940,2000846,60
15044903,135940,2000846,60
15044904,135940,2000846,60
15044905,135940,2000846,60
15044906,135940,2000846,60
15044907,135940,2000846,60
15044908,135940,2000846,60
15044909,135940,2000846,60
15044910,135940,2000846,60
15044911,135940,2000846,60
15044912,135940,2000846,60
15044913,135940,2000846,60
15044914,135940,2000846,60
15044915,135940,2000846,60
15044918,135940,2000846,60
15044919,135940,2000846,60
15044920,135940,2000846,60
15044921,135940,2000846,60
15044922,135940,2000846,60
15044923,135940,2000846,60
15044924,135940,2000846,60
15044925,147482,2000887,5000
15044926,70137,2000209,0
15044927,70137,2000209,0
15045043,70137,2000209,0
15045044,70137,2000209,0
15045045,142939,2000868,348
15045045,142940,2000869,415
15045046,142940,2000869,400
15045046,142939,2000868,124
15045047,142939,2000868,334
15045047,142940,2000869,340
15045048,142940,2000869,0
15045048,142939,2000868,0
15045049,142939,2000868,237
15045049,142940,2000869,400
15045050,142940,2000869,400
15045050,142939,2000868,348
15045051,142939,2000868,348
15045051,142940,2000869,505
15045052,142940,2000869,549
15045052,142939,2000868,227
15045053,142939,2000868,298
15045053,142940,2000869,538
15045054,142940,2000869,562
15045054,142939,2000868,213
15045064,127887,2000815,11
15045065,127887,2000815,27
15045066,127887,2000815,23
15045067,127887,2000815,7
15045068,127887,2000815,17
15045069,127887,2000815,9
15045070,127887,2000815,27
15045071,127887,2000815,30
15045072,127887,2000815,27
15045073,127887,2000815,13
15045074,127887,2000815,26
15045075,127887,2000815,24
15045076,127887,2000815,27
15045077,99000,2000691,0
15045077,98998,2000690,0
15045078,98998,2000690,0
15045078,99000,2000691,0
15045079,99000,2000691,0
15045079,98998,2000690,0
15045080,99000,2000691,0
15045080,98998,2000690,0
15045082,120716,2000784,40
15045083,120716,2000784,40
15045084,120716,2000784,40
15045085,120716,2000784,40
15045086,120716,2000784,40
15045087,98998,2000690,0
15045087,99000,2000691,0
15045088,98998,2000690,0
15045088,99000,2000691,0
15045089,98998,2000690,0
15045089,99000,2000691,0
15045090,98998,2000690,0
15045090,99000,2000691,0
15045091,98998,2000690,0
15045091,99000,2000691,0
15045092,98998,2000690,0
15045092,99000,2000691,0
15045093,98998,2000690,0
15045093,99000,2000691,0
15045094,98998,2000690,0
15045094,99000,2000691,0
15045095,99000,2000691,0
15045095,98998,2000690,0
15045096,98998,2000690,0
15045096,99000,2000691,0
15045097,98998,2000690,0
15045097,99000,2000691,0
15045098,99000,2000691,0
15045098,98998,2000690,0
15045099,98998,2000690,0
15045099,99000,2000691,0
15045100,98998,2000690,0
15045100,99000,2000691,0
15045101,98998,2000690,0
15045101,99000,2000691,0
15045102,98998,2000690,0
15045102,99000,2000691,0
15045103,98998,2000690,0
15045103,99000,2000691,0
15045104,99000,2000691,0
15045104,98998,2000690,0
15045105,99000,2000691,0
15045105,98998,2000690,0
15045106,98998,2000690,0
15045106,99000,2000691,0
15045107,98998,2000690,0
15045107,99000,2000691,0
15045108,98998,2000690,0
15045108,99000,2000691,0
15045109,98998,2000690,0
15045109,99000,2000691,0
15045110,99000,2000691,0
15045110,98998,2000690,0
15045111,98998,2000690,0
15045111,99000,2000691,0
15045112,98998,2000690,0
15045112,99000,2000691,0
15045113,99000,2000691,0
15045113,98998,2000690,0
15045114,99000,2000691,0
15045114,98998,2000690,0
15045115,99000,2000691,0
15045115,98998,2000690,0
15045119,147932,2000891,301
15045120,147932,2000891,301
15045121,147932,2000891,400
15045124,147932,2000891,133
15045125,147932,2000891,97
15045126,147932,2000891,408
15045129,147932,2000891,532
15045130,147932,2000891,297
15045131,145455,2000872,1000
15045132,147729,2000889,2100
15045181,70238,2000117,32
15045182,70238,2000117,32
15045183,70238,2000117,32
15045184,70238,2000117,32
15045185,128360,2000822,0
15045185,128361,2000823,0
15045186,128361,2000823,0
15045186,128360,2000822,0
15045187,128361,2000823,0
15045187,128360,2000822,0
15045188,128361,2000823,0
15045188,128360,2000822,0
15045189,128361,2000823,0
15045189,128360,2000822,0
15045190,128361,2000823,0
15045190,128360,2000822,0
15045191,128361,2000823,0
15045191,128360,2000822,0
15045192,128361,2000823,0
15045192,128360,2000822,0
15045193,128361,2000823,0
15045193,128360,2000822,0
15045194,95449,2000602,0
15045194,70238,2000117,0
15045194,70236,2000074,0
15045195,70236,2000074,0
15045195,70238,2000117,0
15045195,95449,2000602,0
15045196,95449,2000602,0
15045196,70236,2000074,0
15045196,70238,2000117,0
15045199,70238,2000117,0
15045199,70236,2000074,0
15045199,95449,2000602,0
15045200,70883,2000153,400
15045201,70883,2000153,400
15045202,70883,2000153,400
15045204,136033,2000848,1000
15045205,136033,2000848,250
15045206,136033,2000848,500
15045207,136033,2000848,350
15045208,136033,2000848,1000
15045209,136033,2000848,200
15045210,136033,2000848,225
15045211,136033,2000848,0
15045212,136033,2000848,500
15045213,136033,2000848,0
15045214,136033,2000848,150
15045215,136033,2000848,200
15045216,70883,2000153,400
15045217,118788,2000781,0
15045218,118788,2000781,0
15045219,118788,2000781,0
15045220,118788,2000781,0
15045221,118788,2000781,0
15045222,118788,2000781,0
15045223,118788,2000781,0
15045224,118788,2000781,0
15045225,118788,2000781,0
15045226,118788,2000781,0
15045227,118788,2000781,0
15045228,118788,2000781,0
15045229,118788,2000781,0
15045230,118788,2000781,0
15045231,118788,2000781,0
15045232,118788,2000781,0
15045233,118788,2000781,0
15045234,118788,2000781,0
15045235,118788,2000781,0
15045236,118788,2000781,0
15045237,118788,2000781,0
15045238,118788,2000781,0
15045239,118788,2000781,0
15045240,118788,2000781,0
15045241,118788,2000781,0
15045242,118788,2000781,0
15045243,118788,2000781,0
15045244,118788,2000781,0
15045245,118788,2000781,0
15045246,118788,2000781,0
15045247,118788,2000781,0
15045248,118788,2000781,0
15045255,118788,2000781,0
15045256,118788,2000781,0
15045279,118788,2000781,0
15045280,118788,2000781,0
15045281,118788,2000781,0
15045282,118788,2000781,0
15045283,118788,2000781,0
15045284,118788,2000781,0
15045285,118788,2000781,0
15045286,118788,2000781,0
15045287,118788,2000781,0
15045288,118788,2000781,0
15045289,118788,2000781,0
15045290,118788,2000781,0
15045291,118788,2000781,0
15045292,118788,2000781,0
15045293,118788,2000781,0
15045294,118788,2000781,0
15045295,118788,2000781,0
15045296,118788,2000781,0
15045297,118788,2000781,0
15045298,118788,2000781,0
15045299,118788,2000781,0
15045300,118788,2000781,0
15045301,118788,2000781,0
15045302,118788,2000781,0
15045303,118788,2000781,0
15045305,118788,2000781,0
15045307,118788,2000781,0
15045308,118788,2000781,0
15045309,118788,2000781,0
15045310,118788,2000781,0
15045311,118788,2000781,0
15045312,118788,2000781,0
15045320,118788,2000781,0
15045321,118788,2000781,0
15045333,118788,2000781,0
15045334,118788,2000781,0
15045339,118788,2000781,0
15045354,118788,2000781,0
15045355,118788,2000781,0
15045356,118788,2000781,0
15045357,118788,2000781,0
15045359,118788,2000781,0
15045365,118788,2000781,0
15045372,118788,2000781,0
15045374,118788,2000781,0
15045375,118788,2000781,0
15045377,118788,2000781,0
15045378,118788,2000781,0
15045382,118788,2000781,0
15045383,118788,2000781,0
15045384,118788,2000781,0
15045389,118788,2000781,0
15045394,118788,2000781,0
15045395,118788,2000781,0
15045397,118788,2000781,0
15045398,118788,2000781,0
15045399,118788,2000781,0
15045402,118788,2000781,0
15045403,118788,2000781,0
15045404,118788,2000781,0
15045405,118788,2000781,0
15045406,118788,2000781,0
15045407,118788,2000781,0
15045408,118788,2000781,0
15045409,118788,2000781,0
15045410,118788,2000781,0
15045411,118788,2000781,0
15045412,118788,2000781,0
15045413,118788,2000781,0
15045414,118788,2000781,0
15045415,118788,2000781,0
15045425,118788,2000781,0
15045426,118788,2000781,0
15045428,118788,2000781,0
15045429,118788,2000781,0
15045430,118788,2000781,0
15045431,118788,2000781,0
15045432,118788,2000781,0
15045433,118788,2000781,0
15045434,118788,2000781,0
15045435,118788,2000781,0
15045436,118788,2000781,0
15045437,118788,2000781,0
15045438,118788,2000781,0
15045439,118788,2000781,0
15045440,118788,2000781,0
15045441,118788,2000781,0
15045442,118788,2000781,0
15045443,118788,2000781,0
15045444,118788,2000781,0
15045445,118788,2000781,0
15045446,118788,2000781,0
15045447,118788,2000781,0
15045448,118788,2000781,0
15045449,118788,2000781,0
15045450,118788,2000781,0
15045451,118788,2000781,0
15045452,118788,2000781,0
15045453,118788,2000781,0
15045454,118788,2000781,0
15045455,118788,2000781,0
15045456,118788,2000781,0
15045457,118788,2000781,0
15045458,118788,2000781,0
15045459,118788,2000781,0
15045460,118788,2000781,0
15045461,118788,2000781,0
15045462,118788,2000781,0
15045469,118788,2000781,0
15045470,118788,2000781,0
15045471,118788,2000781,0
15045477,118788,2000781,0
15045478,118788,2000781,0
15045488,118788,2000781,0
15045489,118788,2000781,0
15045490,118788,2000781,0
15045491,118788,2000781,0
15045492,118788,2000781,0
15045501,118788,2000781,0
15045502,118788,2000781,0
15045503,118788,2000781,0
15045504,118788,2000781,0
15045505,118788,2000781,0
15045506,118788,2000781,0
15045507,118788,2000781,0
15045508,118788,2000781,0
15045509,118788,2000781,0
15045510,118788,2000781,0
15045511,118788,2000781,0
15045512,118788,2000781,0
15045513,118788,2000781,0
15045514,118788,2000781,0
15045515,118788,2000781,0
15045516,118788,2000781,0
15045517,118788,2000781,0
15045518,118788,2000781,0
15045519,118788,2000781,0
15045520,118788,2000781,0
15045521,118788,2000781,0
15045522,118788,2000781,0
15045523,118788,2000781,0
15045524,118788,2000781,0
15045525,118788,2000781,0
15045526,118788,2000781,0
15045527,118788,2000781,0
15045528,118788,2000781,0
15045529,118788,2000781,0
15045530,118788,2000781,0
15045531,118788,2000781,0
15045532,118788,2000781,0
15045533,118788,2000781,0
15045534,118788,2000781,0
15045535,118788,2000781,0
15045536,118788,2000781,0
15045537,118788,2000781,0
15045538,118788,2000781,0
15045539,118788,2000781,0
15045540,118788,2000781,0
15045541,118788,2000781,0
15045542,118788,2000781,0
15045543,118788,2000781,0
15045544,118788,2000781,0
15045545,118788,2000781,0
15045546,118788,2000781,0
15045547,118788,2000781,0
15045548,118788,2000781,0
15045549,118788,2000781,0
15045552,118788,2000781,0
15045554,118788,2000781,0
15045556,118788,2000781,0
15045558,118788,2000781,0
15045566,118788,2000781,0
15045568,118788,2000781,0
15045569,118788,2000781,0
15045570,118788,2000781,0
15045571,118788,2000781,0
15045578,118788,2000781,0
15045582,118788,2000781,0
15045585,118788,2000781,0
15045589,118788,2000781,0
15045590,118788,2000781,0
15045591,118788,2000781,0
15045592,118788,2000781,0
15045593,118788,2000781,0
15045594,118788,2000781,0
15045595,118788,2000781,0
15045596,118788,2000781,0
15045597,118788,2000781,0
15045598,118788,2000781,0
15045599,118788,2000781,0
15045600,118788,2000781,0
15045609,118788,2000781,0
15045610,118788,2000781,0
15045611,118788,2000781,0
15045612,118788,2000781,0
15045613,118788,2000781,0
15045614,118788,2000781,0
15045615,118788,2000781,0
15045616,118788,2000781,0
15045617,118788,2000781,0
15045618,118788,2000781,0
15045619,118788,2000781,0
15045620,118788,2000781,0
15045621,118788,2000781,0
15045622,118788,2000781,0
15045623,118788,2000781,0
15045624,118788,2000781,0
15045625,118788,2000781,0
15045626,118788,2000781,0
15045627,118788,2000781,0
15045628,118788,2000781,0
15045629,118788,2000781,0
15045630,118788,2000781,0
15045631,118788,2000781,0
15045632,118788,2000781,0
15045633,118788,2000781,0
15045634,118788,2000781,0
15045636,118788,2000781,0
15045637,118788,2000781,0
15045638,118788,2000781,0
15045639,118788,2000781,0
15045640,118788,2000781,0
15045641,118788,2000781,0
15045642,118788,2000781,0
15045643,118788,2000781,0
15045644,118788,2000781,0
15045645,118788,2000781,0
15045646,118788,2000781,0
15045661,118788,2000781,0
15045683,118788,2000781,0
15045684,118788,2000781,0
15045685,118788,2000781,0
15045686,118788,2000781,0
15045687,118788,2000781,0
15045688,118788,2000781,0
15045689,118788,2000781,0
15045690,118788,2000781,0
15045691,118788,2000781,0
15045692,118788,2000781,0
15045693,118788,2000781,0
15045694,118788,2000781,0
15045695,118788,2000781,0
15045696,118788,2000781,0
15045697,118788,2000781,0
15045698,118788,2000781,0
15045699,118788,2000781,0
15045700,118788,2000781,0
15045701,118788,2000781,0
15045702,118788,2000781,0
15045703,118788,2000781,0
15045704,118788,2000781,0
15045707,118788,2000781,0
15045711,118788,2000781,0
15045713,118788,2000781,0
15045715,118788,2000781,0
15045717,118788,2000781,0
15045718,118788,2000781,0
15045719,118788,2000781,0
15045734,118788,2000781,0
15045736,118788,2000781,0
15045754,118788,2000781,0
15045768,118788,2000781,0
15045770,118788,2000781,0
15045771,118788,2000781,0
15045772,118788,2000781,0
15045773,118788,2000781,0
15045774,118788,2000781,0
15045775,118788,2000781,0
15045776,118788,2000781,0
15045777,118788,2000781,0
15045778,118788,2000781,0
15045779,118788,2000781,0
15045780,118788,2000781,0
15045781,118788,2000781,0
15045782,118788,2000781,0
15045783,118788,2000781,0
15045784,118788,2000781,0
15045785,118788,2000781,0
15045786,118788,2000781,0
15045787,118788,2000781,0
15045788,118788,2000781,0
15045789,118788,2000781,0
15045790,118788,2000781,0
15045791,118788,2000781,0
15045792,118788,2000781,0
15045793,118788,2000781,0
15045794,118788,2000781,0
15045795,118788,2000781,0
15045796,118788,2000781,0
15045797,118788,2000781,0
15045798,118788,2000781,0
15045799,118788,2000781,0
15045800,118788,2000781,0
15045801,118788,2000781,0
15045803,118788,2000781,0
15045804,118788,2000781,0
15045805,118788,2000781,0
15045806,118788,2000781,0
15045807,118788,2000781,0
15045809,118788,2000781,0
15045810,118788,2000781,0
15045811,118788,2000781,0
15045812,118788,2000781,0
15045815,118788,2000781,0
15045816,118788,2000781,0
15045817,118788,2000781,0
15045818,118788,2000781,0
15045819,118788,2000781,0
15045820,118788,2000781,0
15045821,118788,2000781,0
15045822,118788,2000781,0
15045823,118788,2000781,0
15045824,118788,2000781,0
15045825,118788,2000781,0
15045826,118788,2000781,0
15045827,118788,2000781,0
15045828,118788,2000781,0
15045829,118788,2000781,0
15045830,118788,2000781,0
15045831,118788,2000781,0
15045832,118788,2000781,0
15045833,118788,2000781,0
15045834,118788,2000781,0
15045835,118788,2000781,0
15045836,118788,2000781,0
15045837,118788,2000781,0
15045838,118788,2000781,0
15045839,118788,2000781,0
15045840,118788,2000781,0
15045841,118788,2000781,0
15045842,118788,2000781,0
15045843,118788,2000781,0
15045844,118788,2000781,0
15045845,118788,2000781,0
15045846,118788,2000781,0
15045847,118788,2000781,0
15045848,118788,2000781,0
15045849,118788,2000781,0
15045850,118788,2000781,0
15045851,118788,2000781,0
15045852,118788,2000781,0
15045853,118788,2000781,0
15045854,118788,2000781,0
15045857,118788,2000781,0
15045858,118788,2000781,0
15045859,118788,2000781,0
15045860,118788,2000781,0
15045861,118788,2000781,0
15045862,118788,2000781,0
15045863,118788,2000781,0
15045864,118788,2000781,0
15045865,118788,2000781,0
15045866,118788,2000781,0
15045867,118788,2000781,0
15045868,118788,2000781,0
15045869,118788,2000781,0
15045870,118788,2000781,0
15045871,118788,2000781,0
15045872,118788,2000781,0
15045873,118788,2000781,0
15045874,118788,2000781,0
15045875,118788,2000781,0
15045876,118788,2000781,0
15045877,118788,2000781,0
15045878,118788,2000781,0
15045879,118788,2000781,0
15045880,118788,2000781,0
15045881,118788,2000781,0
15045882,118788,2000781,0
15045883,118788,2000781,0
15045884,118788,2000781,0
15045885,118788,2000781,0
15045886,118788,2000781,0
15045887,118788,2000781,0
15045888,118788,2000781,0
15045889,118788,2000781,0
15045890,118788,2000781,0
15045891,118788,2000781,0
15045892,118788,2000781,0
15045893,118788,2000781,0
15045894,118788,2000781,0
15045895,118788,2000781,0
15045896,118788,2000781,0
15045897,118788,2000781,0
15045898,118788,2000781,0
15045899,118788,2000781,0
15045900,118788,2000781,0
15045901,118788,2000781,0
15045902,118788,2000781,0
15045903,118788,2000781,0
15045904,118788,2000781,0
15045905,118788,2000781,0
15045906,118788,2000781,0
15045907,118788,2000781,0
15045908,118788,2000781,0
15045909,118788,2000781,0
15045910,118788,2000781,0
15045911,118788,2000781,0
15045912,118788,2000781,0
15045913,118788,2000781,0
15045914,118788,2000781,0
15045915,118788,2000781,0
